user_id,movie_id,user_score,score_time
30911,2202,2.0,2021-12-02
48973,3172,5.9,2023-09-27
24431,6503,6.3,2020-06-21
41778,4469,1.3,2025-08-06
49418,5676,6.2,2023-09-13
3532,6667,8.5,2025-11-02
35306,3450,7.5,2024-03-13
32292,4321,2.2,2024-04-12
21415,2280,6.3,2021-01-12
9186,4314,7.1,2023-02-06
22694,1186,1.3,2022-04-17
32237,4571,8.7,2023-08-02
48591,4197,9.2,2023-09-27
43236,4813,8.7,2025-07-11
23159,7965,8.4,2020-03-16
43316,4116,7.7,2021-11-07
5317,6319,6.7,2020-09-17
38378,7529,7.1,2022-12-19
33127,51,8.3,2025-09-25
37797,7203,7.0,2025-06-02
45133,1537,3.9,2022-09-07
35573,2036,4.4,2021-07-26
20033,4544,9.1,2023-06-21
49585,5841,1.2,2020-07-14
5573,2186,7.3,2022-11-10
3148,7631,9.6,2022-07-01
23351,5226,7.4,2021-02-14
15205,3472,9.9,2024-01-28
35008,4945,7.2,2021-07-08
33618,5756,1.3,2025-10-25
26964,6136,8.4,2025-04-15
24790,4630,3.6,2025-07-22
42128,7699,5.0,2020-03-28
12376,6544,3.8,2021-06-25
44741,247,3.4,2021-02-16
45381,1956,4.9,2025-10-19
42652,2405,4.4,2022-05-03
20079,107,6.7,2023-09-04
33058,1630,8.3,2023-09-14
15624,6949,3.7,2021-12-06
38859,609,2.9,2020-10-03
28794,6117,7.0,2020-03-28
22209,5534,7.0,2022-06-26
20269,1437,9.1,2023-12-28
16774,919,1.1,2023-09-11
10808,6525,8.7,2020-09-02
12113,4177,5.7,2020-02-18
44831,1003,6.6,2022-10-17
29180,3763,1.8,2023-08-13
11867,5713,4.9,2024-09-03
17573,6509,3.0,2020-06-27
12727,6828,3.3,2021-07-16
41925,1442,5.5,2020-10-19
41419,7803,8.3,2024-03-13
5491,3670,7.7,2020-05-28
49778,2455,6.3,2024-04-24
12231,3809,5.9,2023-07-23
38233,1208,4.8,2021-03-08
35064,5979,9.8,2023-11-27
4096,3752,6.0,2023-04-20
35240,4624,3.3,2022-12-24
2610,5783,3.1,2022-01-02
35005,6130,6.5,2020-02-21
33612,2008,5.7,2021-11-24
13374,2151,1.1,2023-07-27
42936,5057,8.5,2023-05-05
6665,2291,7.3,2023-02-19
48167,1489,7.0,2022-01-21
16571,1101,1.6,2023-09-03
9216,2210,4.3,2021-06-02
43863,7473,9.4,2022-05-08
21051,2724,8.8,2023-09-12
45734,647,3.6,2021-04-14
27132,7337,2.4,2025-01-19
37669,616,5.0,2023-04-12
40741,845,4.2,2022-10-20
36672,2219,7.1,2021-11-28
39314,4957,9.7,2023-07-01
2481,770,4.3,2023-11-02
36476,1361,1.6,2023-07-12
41857,1896,9.1,2024-02-27
9819,5456,1.3,2021-01-28
11448,5289,9.6,2024-11-08
4463,5415,7.0,2020-07-12
33394,3679,9.5,2020-08-13
36262,7124,2.8,2025-11-17
30646,2358,1.4,2025-10-28
5457,2665,5.4,2021-01-19
8306,5359,5.1,2022-10-20
29254,5785,4.0,2021-06-18
6186,388,9.6,2024-07-08
15506,7191,8.4,2023-04-18
25604,3865,7.0,2024-07-15
19512,5124,2.5,2025-06-07
43947,5212,7.6,2020-04-05
2936,6117,7.5,2021-12-25
8968,5738,4.8,2021-04-12
14550,4060,9.3,2021-03-24
31168,5069,2.5,2023-12-01
14630,885,3.4,2025-01-13
2594,5736,1.6,2021-05-18
48110,3780,8.2,2020-04-10
1033,1211,6.6,2021-06-26
16107,7735,3.8,2024-10-05
20837,4221,2.5,2022-09-09
11973,765,1.4,2020-07-26
46661,1899,2.5,2023-02-06
3607,5083,5.1,2021-11-26
23804,230,3.2,2023-10-20
31257,2308,3.3,2022-06-02
44431,5789,8.9,2023-09-26
29010,792,5.6,2024-05-18
7418,3703,7.6,2020-02-23
30455,7264,1.3,2024-04-11
37102,3343,4.3,2024-08-07
27926,6660,5.3,2021-02-21
31572,7389,2.7,2025-04-26
17780,5400,2.1,2021-01-13
17353,5101,8.8,2020-10-24
98,5536,9.5,2025-10-07
8944,5673,1.7,2022-05-06
39512,6160,4.1,2021-07-02
14153,7452,9.6,2025-06-03
19485,1570,1.7,2023-03-20
5467,574,6.8,2025-01-23
7917,5569,9.7,2025-12-02
26289,1498,9.8,2025-02-28
27832,2216,5.2,2021-09-14
1975,1304,2.5,2024-04-15
17123,3079,2.8,2021-02-21
37772,6603,9.0,2020-04-15
10220,7528,9.2,2024-01-28
24624,2702,6.5,2021-10-21
18250,3835,7.9,2024-07-25
31648,4338,7.7,2024-03-28
29199,619,7.0,2020-08-12
22691,1834,8.4,2024-12-01
41816,7089,7.2,2020-01-21
33265,5855,5.8,2023-03-11
2037,410,3.1,2022-12-20
1132,4803,7.7,2022-08-02
13501,3381,5.3,2020-10-25
2009,5158,3.7,2020-08-20
19676,5980,8.2,2023-11-27
37987,5917,7.3,2021-02-17
677,5471,9.4,2024-10-28
27713,6535,2.5,2023-01-25
16109,5195,6.8,2025-10-07
46075,5539,3.2,2021-09-28
8540,5242,9.1,2020-07-09
24342,3610,1.9,2025-07-17
11527,151,6.9,2020-02-03
37406,4824,8.1,2024-08-28
21270,3844,4.2,2020-01-15
3905,22,9.6,2023-02-24
38947,1600,8.7,2025-09-17
31748,5082,3.7,2025-06-13
10482,5795,1.1,2023-04-14
17629,6027,3.7,2025-09-19
18567,7638,3.5,2023-04-27
39475,4766,9.0,2020-03-01
27006,3368,9.7,2022-07-28
4593,7063,1.6,2024-01-14
30350,472,5.2,2023-01-13
28978,2740,5.9,2022-04-18
21773,6169,1.8,2021-04-04
33175,4881,4.4,2025-09-16
26091,1692,3.9,2022-01-10
3204,6956,5.8,2020-01-17
23822,7492,7.0,2022-05-26
5850,7283,7.3,2025-04-12
2047,7058,2.2,2025-09-05
48181,459,8.3,2023-04-15
48222,1896,7.1,2021-03-07
14884,2341,9.0,2024-01-12
16040,39,5.0,2021-03-21
4173,7916,9.0,2022-05-09
24016,4286,8.8,2020-05-06
334,1018,4.9,2024-03-28
4982,4866,4.4,2023-01-28
5758,2567,9.4,2022-08-02
44881,844,7.4,2023-05-25
47669,4901,9.4,2020-12-21
39264,4802,8.2,2021-04-12
1525,2433,6.5,2024-12-27
25234,3962,2.0,2024-12-04
41736,6072,3.6,2024-10-06
14644,4292,9.7,2020-10-22
31606,924,3.9,2023-11-01
16261,3471,1.8,2025-07-25
13217,43,7.4,2024-04-28
45563,7065,7.6,2024-12-22
7907,5695,3.6,2025-08-28
38404,6453,3.7,2025-03-17
26225,7089,5.2,2021-05-01
29250,4889,1.2,2025-06-17
23928,6438,8.1,2021-08-05
5177,5364,3.9,2025-11-05
6698,6183,8.7,2024-12-21
7251,5146,8.2,2021-05-14
43581,3770,7.0,2023-08-12
47124,6234,3.9,2024-12-04
44448,6539,5.6,2021-03-15
203,5752,5.0,2022-01-16
32913,4910,4.0,2025-11-14
33504,2886,8.6,2024-01-24
28723,1406,5.4,2023-02-14
44935,4241,8.5,2024-05-18
47858,5116,1.9,2020-01-06
15801,6969,2.3,2021-10-27
7432,6304,9.8,2022-11-16
27631,2609,6.3,2022-09-14
29034,1221,5.6,2025-03-07
10477,313,5.7,2023-05-13
26115,1940,2.9,2020-06-03
31988,2486,7.5,2025-12-03
49394,211,1.8,2023-11-22
34034,5523,6.2,2025-03-05
37488,4153,6.1,2022-04-05
9051,536,9.2,2021-02-24
14373,3221,5.7,2022-03-02
38101,6155,2.2,2025-11-01
18841,2233,6.2,2025-02-14
39391,5626,1.8,2023-10-08
16954,618,2.8,2023-06-02
45220,6027,1.3,2020-02-22
38572,7492,5.6,2022-06-17
25029,7188,1.8,2021-03-16
44151,1970,5.2,2020-11-28
32507,2432,9.4,2025-10-03
23751,1959,7.5,2020-02-27
29876,3830,1.7,2024-07-25
38642,515,3.0,2022-08-11
18365,6637,7.1,2025-06-24
11499,7855,9.1,2020-12-22
32547,2237,1.3,2025-02-20
13031,5968,8.3,2020-05-03
45327,1285,6.1,2022-05-26
24018,1491,5.9,2023-10-07
27336,3041,9.6,2023-01-05
25046,3237,7.7,2024-04-14
47243,4805,8.7,2023-11-19
7366,7461,4.2,2022-10-07
8052,2236,6.0,2023-04-15
594,6755,6.5,2025-02-10
25098,848,3.9,2025-03-06
17122,7194,6.1,2023-06-23
37753,1959,3.1,2022-02-03
44409,7887,2.3,2020-10-16
41520,1556,4.4,2024-12-24
42191,4155,7.7,2022-11-12
40062,1807,9.2,2022-03-05
14071,4155,5.1,2020-04-20
30558,2877,6.8,2021-03-09
42278,6633,1.9,2020-03-15
16569,3224,9.1,2022-05-21
12171,6783,6.1,2021-04-10
35226,6491,8.0,2025-04-16
2356,7666,8.1,2025-05-15
40555,3378,3.3,2021-03-09
45287,6191,5.8,2025-02-19
16541,1093,9.6,2025-12-08
26771,5409,1.8,2021-07-14
41157,3922,7.1,2025-09-07
17779,5981,9.7,2021-05-17
37802,6539,3.7,2022-11-10
38803,6627,8.8,2020-08-24
27154,6759,9.4,2020-01-21
44366,864,7.7,2025-06-15
44255,2191,3.1,2024-07-25
42531,857,4.0,2023-06-23
39267,7844,1.3,2021-04-27
44956,7927,8.5,2024-09-22
43520,2490,8.6,2024-10-17
41065,1372,6.7,2024-09-21
10117,5019,4.2,2022-01-04
8910,6150,1.7,2020-12-03
30433,6322,7.8,2024-09-13
36166,1108,7.5,2024-05-17
9502,7271,9.2,2023-07-14
44934,1109,7.6,2024-10-28
2816,7973,8.5,2020-05-06
14851,4859,7.7,2021-12-22
30653,6949,6.7,2023-11-02
44901,4841,4.8,2025-10-10
43233,1038,9.1,2025-11-05
7108,1507,6.9,2021-01-11
42873,7561,4.6,2022-06-04
1382,485,1.8,2024-08-22
4943,5500,3.6,2020-07-12
27368,7114,5.9,2025-11-28
4284,6228,3.5,2023-11-28
18383,2555,3.0,2023-06-03
42464,5990,5.7,2023-07-24
13341,2667,2.5,2024-08-13
763,733,8.2,2022-11-04
36119,2658,5.4,2022-03-27
21213,2233,6.2,2020-06-15
27852,3019,2.3,2020-02-02
22805,593,3.9,2024-09-11
41124,4311,4.7,2025-03-14
7155,3534,8.3,2021-03-20
19130,4054,7.9,2022-07-12
26075,2767,3.0,2022-06-08
25018,3210,6.5,2025-09-26
29933,3294,3.2,2021-01-17
1209,7105,9.9,2024-06-02
39017,503,9.6,2022-07-06
24899,3378,6.1,2020-01-28
35931,1148,7.3,2022-11-03
5092,7137,8.2,2022-09-25
6305,7434,7.5,2025-08-23
29575,746,7.3,2020-04-21
43551,4070,9.6,2025-01-17
22586,1558,6.4,2024-05-23
3171,3437,6.7,2021-05-02
30178,3908,8.6,2024-10-01
26014,5924,7.0,2024-01-14
794,5977,7.6,2020-06-15
45961,6735,3.1,2022-03-27
24513,1837,4.3,2022-08-28
15052,465,2.3,2022-05-13
15612,2502,5.6,2025-01-01
11891,6611,5.1,2021-06-18
17107,5529,10.0,2021-04-28
1039,1163,6.5,2023-05-02
26919,2997,8.1,2022-12-20
25178,508,4.0,2020-12-11
25282,3637,8.5,2025-07-02
31335,998,6.5,2021-02-18
15116,4651,7.3,2024-11-11
7105,5287,3.6,2022-12-25
11004,4288,5.9,2022-11-15
31779,680,6.7,2022-01-18
15120,7690,6.3,2023-03-27
44981,7170,9.2,2025-01-05
18495,7071,9.1,2025-02-09
12727,1845,9.7,2020-01-17
7045,6136,7.0,2025-02-17
22579,108,9.7,2021-12-02
27620,7963,8.5,2022-08-14
49123,5758,3.4,2023-02-27
43106,893,4.8,2022-07-26
7208,3644,3.1,2022-08-08
20576,3809,1.0,2025-09-01
45186,1092,2.7,2023-07-12
28810,4104,1.0,2022-07-25
21474,6620,7.5,2025-04-09
48929,6079,4.8,2023-01-10
25472,553,3.8,2021-10-26
32368,6755,7.9,2021-11-22
43524,1413,8.5,2021-05-11
13306,6473,9.8,2025-09-06
46092,2910,6.8,2021-06-17
47012,7673,5.2,2020-12-18
27625,7782,3.7,2020-12-11
46656,7016,3.0,2024-11-16
19344,2091,2.9,2022-02-22
35737,5016,4.7,2023-12-01
39260,2752,9.9,2020-09-14
5908,7845,1.0,2022-04-24
36091,717,2.8,2025-08-04
40626,2616,2.7,2020-01-08
18747,3043,7.5,2022-12-08
33367,1761,4.2,2022-08-22
10604,2429,5.1,2024-06-08
14102,7205,2.3,2021-12-20
39028,3435,4.6,2021-12-09
46981,1916,1.9,2020-03-07
5271,735,5.8,2021-10-20
30254,7224,1.9,2022-06-21
29758,1808,8.1,2021-11-12
44404,1471,6.1,2022-02-25
20090,6142,7.5,2021-04-05
17854,633,4.8,2025-08-12
34636,5507,4.4,2020-09-19
29640,4202,1.9,2024-06-13
1665,7064,5.7,2022-02-09
7510,7056,5.6,2020-06-18
24754,7629,5.2,2023-10-21
3904,138,7.7,2021-04-08
49489,4795,8.5,2023-01-07
31489,1330,7.8,2021-11-10
22016,434,2.3,2020-07-04
4887,3817,6.6,2025-12-04
36998,7351,1.7,2020-05-24
121,3260,7.3,2022-08-05
30168,1361,4.4,2024-12-27
18370,7008,2.2,2020-01-28
16856,3888,8.8,2023-03-07
24021,7603,6.5,2022-07-17
35840,2702,4.2,2023-09-22
750,6703,1.3,2021-04-15
11891,6870,5.8,2025-10-27
7717,1170,9.3,2021-12-11
10864,219,6.4,2022-04-09
25602,3190,9.7,2024-04-01
46210,1746,2.2,2025-11-17
34850,5490,6.1,2021-07-07
39173,3562,8.2,2022-02-04
33298,1843,5.7,2023-04-10
41368,6015,1.8,2024-04-24
2071,1953,6.2,2020-10-04
31376,5576,6.5,2022-03-01
48131,1970,7.6,2022-02-17
3234,216,7.9,2025-04-01
1638,6518,7.9,2025-05-14
29353,1419,7.0,2021-04-08
5051,1638,2.9,2021-01-25
10068,3795,4.6,2024-09-18
39986,7628,8.0,2021-06-18
26149,1950,9.6,2020-03-07
19834,2112,1.7,2024-11-12
49256,3757,5.8,2020-12-01
29550,1630,3.8,2020-11-24
7798,4944,3.0,2020-12-20
24183,422,5.6,2020-11-18
6599,3991,6.5,2021-04-25
28777,6409,1.1,2022-05-15
12269,4967,8.0,2022-09-26
27988,4623,8.4,2022-06-27
7611,172,9.7,2021-08-17
15093,1221,2.6,2020-11-04
43279,7962,6.4,2021-11-03
15374,541,4.8,2021-07-03
2469,4846,4.0,2023-02-15
40058,3834,6.1,2025-04-01
41141,6774,8.0,2020-09-11
38088,5771,1.2,2025-06-27
14324,2224,9.7,2021-04-20
26503,5087,8.3,2021-10-04
28222,3911,7.8,2020-08-27
1409,664,7.8,2024-06-23
32683,93,4.5,2025-07-19
32034,4540,7.8,2023-06-08
35732,4395,4.5,2025-08-28
29828,6405,9.1,2024-07-14
39111,3317,2.6,2020-07-20
13594,5953,3.6,2024-08-06
15444,6601,6.0,2020-09-27
46057,7993,3.9,2020-09-24
35307,4463,4.8,2022-04-19
45129,7616,5.4,2025-02-06
49565,3799,8.7,2025-11-25
20428,5682,5.7,2020-03-14
40790,27,4.3,2024-08-09
5710,6362,3.2,2022-01-16
10922,5432,4.7,2023-11-09
18834,6635,5.6,2023-03-15
5411,3123,7.7,2023-06-28
28113,2663,2.1,2020-11-22
33686,2318,3.0,2021-11-03
39419,1504,4.4,2025-12-10
47360,1905,4.2,2022-03-22
28719,5478,4.5,2025-10-21
17740,6754,8.1,2021-09-06
14140,501,3.9,2025-09-11
23275,2176,5.5,2021-10-22
45620,1214,6.6,2024-12-03
25780,6901,3.1,2021-02-14
3475,7717,7.5,2025-10-03
5200,1610,5.9,2020-02-05
11731,3342,5.0,2025-03-10
83,7171,8.3,2024-07-03
1243,3554,3.2,2023-12-18
11935,3879,8.9,2023-02-23
7107,2218,6.0,2025-07-28
8198,4671,6.5,2025-09-04
11121,6612,8.9,2025-09-27
42313,1096,8.4,2020-05-04
9583,1140,6.4,2024-12-06
45940,2626,7.8,2023-06-02
32054,3089,4.9,2020-01-18
44190,292,5.9,2024-06-27
6611,4751,1.6,2024-02-09
33648,3341,1.8,2022-07-24
2021,3028,8.5,2020-03-24
23689,5022,1.5,2022-12-08
31700,5337,2.5,2022-01-18
40627,5454,8.2,2022-05-12
37050,2161,1.0,2023-05-03
7633,1002,3.5,2022-02-25
40937,3818,6.3,2020-11-24
1382,5710,6.4,2023-07-15
40677,1415,8.0,2024-09-10
26914,2522,5.6,2025-11-14
21945,7696,5.6,2022-01-04
29900,5240,7.5,2023-05-17
45345,6527,5.5,2024-09-01
37978,4954,6.5,2021-07-24
34779,5245,9.1,2022-04-27
22928,1016,4.6,2022-12-22
32250,3954,4.5,2022-02-13
48665,1004,1.0,2020-04-10
40414,6996,6.5,2022-04-28
11183,5391,1.3,2021-02-17
28656,426,5.5,2020-11-14
40571,2826,8.2,2023-09-24
26161,82,5.9,2024-04-01
43396,4493,3.4,2022-10-12
13471,3291,8.1,2024-10-27
6722,3573,3.4,2020-10-17
21198,1707,7.6,2024-07-24
1439,2403,6.5,2024-06-23
17543,2010,2.5,2021-06-02
8906,1543,9.1,2021-08-07
29680,1697,2.8,2024-06-25
21049,1696,9.9,2023-03-18
34184,3099,1.1,2023-01-27
9180,5551,3.4,2020-05-02
18071,7707,2.8,2023-12-18
19813,4271,1.1,2025-07-06
16437,7591,7.6,2021-07-09
39694,119,7.2,2023-07-06
39265,6536,8.1,2021-08-19
1616,6103,3.3,2024-03-12
41505,1615,5.0,2022-05-26
20130,5241,6.9,2025-01-15
16502,2208,5.0,2025-06-09
78,5437,7.3,2021-03-16
26952,7728,6.7,2022-09-10
43638,3137,2.0,2020-01-13
1414,4961,8.0,2023-03-23
9149,2237,7.5,2020-06-10
5879,7052,6.9,2023-08-23
26021,4731,2.4,2022-08-05
5619,7282,3.4,2024-04-26
41659,6551,4.5,2020-12-14
16247,7449,3.5,2024-09-15
41822,4799,3.1,2022-09-19
5097,2408,8.2,2020-06-14
23510,1500,6.7,2022-11-02
30778,5520,6.1,2025-04-23
4841,6877,3.0,2020-01-24
41895,5803,9.3,2021-02-03
24853,1615,2.7,2023-12-20
18038,487,8.2,2022-03-21
28967,4744,9.7,2023-02-01
43629,1450,7.5,2024-02-12
45508,7383,9.9,2021-02-20
9658,877,6.9,2023-11-05
19510,560,3.0,2025-08-24
45072,5441,2.8,2020-07-17
44956,7836,3.9,2022-01-10
34237,4150,1.1,2022-12-18
6195,7697,7.1,2021-03-10
36591,6536,3.4,2025-01-19
20826,3891,8.3,2021-09-14
34097,4397,4.2,2021-03-22
16771,4218,5.3,2025-08-08
12875,3614,9.7,2020-10-01
40655,1417,3.2,2023-04-21
14471,6009,7.5,2022-10-05
37899,4787,7.8,2022-01-25
48805,3968,3.0,2024-12-03
16320,2722,5.5,2020-07-20
1596,3805,4.2,2024-10-27
35596,5528,7.9,2022-09-08
18228,4779,6.6,2023-10-13
22089,5398,5.3,2023-01-19
33662,5265,8.0,2021-02-20
9783,4024,3.1,2022-04-01
25943,4695,7.8,2020-01-24
20845,5347,8.8,2020-08-07
8315,2378,8.9,2020-01-21
45352,3379,8.1,2024-03-06
44973,5923,4.7,2020-12-02
31786,2513,9.8,2024-10-07
20940,7060,4.4,2022-06-28
45876,6176,6.7,2024-08-03
30527,6672,2.4,2024-01-25
40598,1788,9.8,2022-12-01
23549,3333,7.3,2025-07-03
19493,677,7.8,2025-12-02
33338,2990,1.6,2020-08-02
47035,5892,7.9,2022-02-17
36992,2459,8.0,2023-03-11
6158,5211,7.0,2024-07-04
29267,3157,3.6,2022-04-23
8194,988,5.4,2022-08-26
1737,3465,2.0,2021-10-19
40157,7684,5.2,2021-02-24
36368,2022,3.2,2020-03-22
8613,652,4.1,2020-01-09
31519,5724,2.5,2020-09-01
26535,6185,3.1,2020-04-05
13741,2282,1.7,2023-10-08
24782,7240,9.3,2020-07-23
17088,6472,5.8,2025-06-09
32194,7721,4.6,2020-11-22
37145,3367,5.8,2025-03-09
17593,6997,6.7,2022-11-09
38401,5361,9.3,2023-11-03
28823,4171,2.6,2025-03-12
285,5967,3.7,2020-11-11
12458,5835,9.8,2024-04-03
1251,1060,4.3,2025-12-10
20991,3225,1.2,2020-03-27
22371,2400,2.3,2021-04-15
17991,3592,1.2,2024-10-28
44165,6001,9.9,2023-10-28
47092,3913,3.5,2022-08-13
39090,6158,9.3,2025-01-19
39760,2981,10.0,2020-05-21
24194,3878,6.4,2023-11-25
27387,4182,1.3,2020-06-12
32523,5524,1.7,2022-12-11
40468,1712,5.3,2022-07-07
32031,5753,4.7,2023-05-07
15498,2542,6.5,2023-08-03
8129,285,4.9,2022-07-18
43087,5893,9.4,2020-07-14
8220,5808,5.8,2024-03-19
46868,1060,7.2,2021-04-12
48526,379,9.1,2024-04-01
18301,2879,2.3,2020-07-23
13415,7724,3.1,2024-03-01
31465,4853,2.0,2021-06-20
30175,7724,2.3,2020-02-24
1815,3448,5.6,2025-10-22
29652,2790,3.9,2024-04-17
13836,5838,4.8,2023-09-23
33634,3183,9.8,2021-03-16
30105,1272,2.4,2023-08-24
44457,2787,5.9,2020-07-26
40545,708,1.9,2023-11-21
15036,7288,3.9,2021-06-20
30741,4105,5.7,2023-05-27
19961,1950,9.5,2025-06-14
36659,4197,4.5,2022-03-04
24697,3713,1.6,2025-02-09
39646,4361,4.5,2023-05-04
49829,6556,2.3,2022-08-07
4193,1516,3.1,2023-12-19
7670,1292,6.6,2025-04-17
42039,7734,1.6,2023-03-10
8606,3274,5.2,2024-12-16
40176,4380,6.5,2020-06-26
13418,6941,4.8,2025-06-04
16400,1643,1.2,2023-12-04
44840,2572,9.9,2023-10-01
28524,3529,4.3,2021-10-07
39030,3766,8.0,2023-02-01
45524,7851,3.9,2020-11-22
42653,6152,5.3,2024-01-03
36749,1884,4.5,2023-07-21
8351,1072,4.1,2025-03-18
33188,6466,1.2,2024-10-07
12617,4718,4.2,2023-03-24
22752,5222,9.0,2022-11-02
49740,5839,7.2,2021-03-04
18058,5299,2.3,2021-11-17
5801,1590,6.3,2022-11-11
3929,232,9.0,2025-05-28
8486,619,7.3,2022-05-24
49619,3079,2.3,2025-09-27
17690,5753,8.8,2023-08-13
16420,7690,3.7,2022-08-11
15507,6457,5.1,2022-05-28
30975,6622,5.7,2022-02-07
32780,1870,8.7,2022-09-01
34576,754,9.4,2022-08-01
7346,4692,9.4,2023-03-11
32397,2312,1.1,2024-04-23
3228,1705,9.3,2025-07-17
5989,1018,1.5,2023-12-14
11001,5767,3.4,2024-02-17
24293,1919,5.6,2025-01-13
23579,6213,5.3,2025-03-19
28707,3792,6.4,2023-03-16
36383,1950,5.3,2021-04-19
14408,2849,9.4,2022-03-24
1532,5171,3.2,2023-07-10
4342,77,3.5,2021-06-11
30108,6729,9.3,2024-05-02
9836,4690,1.7,2021-02-21
37030,264,6.5,2020-08-10
10914,1030,7.1,2022-01-10
47396,1135,5.5,2023-04-16
44485,4716,7.2,2020-01-25
31990,7879,2.6,2023-07-17
11015,2348,8.7,2024-02-16
1744,2906,2.3,2024-01-20
29483,3792,4.6,2024-08-17
49791,3830,1.7,2024-09-07
42604,3184,5.9,2024-05-03
10289,7316,7.0,2021-11-22
24194,1662,9.5,2021-09-02
14212,5382,7.7,2023-07-19
20480,5914,5.9,2021-03-28
22285,4650,9.4,2025-12-23
32390,5330,5.3,2020-08-09
11192,4620,6.1,2020-02-11
26416,6424,6.4,2021-08-20
7287,279,4.7,2025-06-01
10559,2454,8.5,2021-02-17
22548,3903,2.7,2024-04-09
40739,4990,6.0,2020-07-25
48255,7490,7.5,2021-06-01
48874,1110,9.1,2023-04-15
41287,2214,9.0,2023-03-19
7528,3909,5.6,2021-02-03
4228,2526,6.8,2023-12-06
5663,136,4.5,2022-02-18
16765,7728,5.2,2021-10-27
37277,2850,9.2,2020-01-07
24792,2731,9.4,2020-10-03
5867,4150,9.1,2024-12-23
29815,6841,2.2,2025-11-08
20131,94,8.7,2020-12-04
44968,2729,9.5,2022-07-25
12497,7382,4.3,2021-11-20
31235,2995,5.7,2022-08-09
35171,382,8.0,2023-03-28
47359,7711,6.1,2022-09-18
26383,7600,9.9,2025-05-10
23634,3349,5.1,2024-03-05
47104,2481,7.4,2020-11-06
36954,6631,8.1,2023-07-14
36456,2576,5.4,2024-10-07
43387,7046,8.7,2024-02-10
34867,7632,5.9,2020-07-28
45541,1196,4.7,2022-02-19
43766,6452,2.0,2020-04-15
20932,4910,4.5,2021-01-23
48871,6289,7.6,2024-11-02
16065,4466,9.3,2020-01-04
46056,1599,3.3,2022-10-27
33469,5819,4.2,2023-04-13
44436,7449,2.4,2021-01-01
48534,499,7.2,2023-04-02
27202,2194,9.6,2023-09-18
7387,3708,6.8,2021-06-03
6515,1126,6.6,2020-01-05
34120,3541,6.0,2024-12-17
9133,6086,1.8,2022-09-02
44911,4488,7.6,2024-09-26
11502,452,6.4,2023-12-10
4307,2495,7.0,2021-03-07
25398,5554,9.1,2025-01-01
6043,2031,8.1,2020-05-18
19628,6890,8.0,2023-10-16
5963,3476,9.3,2023-08-13
37233,6468,9.9,2021-04-15
25017,845,6.2,2023-01-17
39060,4946,2.0,2022-08-17
44090,389,5.1,2023-08-08
28899,2128,8.1,2025-10-27
37527,830,1.2,2025-09-14
41190,4328,1.5,2023-11-01
41573,196,1.6,2023-10-27
8477,6783,7.6,2023-05-03
3351,6641,5.5,2025-04-06
14362,1360,4.3,2024-08-24
49708,6626,2.0,2020-01-09
24490,2489,7.6,2021-03-23
4178,7877,3.9,2023-02-10
44909,2672,3.4,2024-06-15
41842,4061,6.9,2025-04-20
32889,5005,6.0,2021-02-05
7377,1931,4.3,2025-07-03
47370,5215,6.8,2020-02-19
18574,718,3.4,2025-01-22
47064,2446,8.2,2022-02-15
2243,2913,3.1,2023-11-11
286,7467,2.4,2021-02-15
37684,7767,8.0,2024-01-06
19656,7411,7.4,2025-09-19
5492,926,2.6,2022-11-10
10752,4556,2.0,2022-12-10
27019,5217,8.5,2020-05-13
1515,449,8.0,2021-03-03
9913,2838,3.9,2021-10-27
5758,2964,6.9,2022-09-23
45045,312,2.1,2023-01-03
5811,6220,5.6,2023-11-21
9659,5757,1.2,2021-04-03
24012,6745,4.5,2025-11-08
14638,245,1.7,2020-08-10
46912,6466,5.3,2020-09-06
3984,4956,4.8,2024-04-20
2515,2904,5.0,2020-04-24
34147,7953,1.4,2022-03-03
4486,2150,4.3,2022-06-04
41939,1160,7.8,2025-04-27
7537,2849,4.3,2025-03-11
36769,5423,7.4,2024-01-10
39013,2154,4.3,2025-05-01
43765,603,4.8,2020-06-11
3158,1112,6.1,2021-01-11
165,2572,9.6,2025-01-10
44896,2773,2.0,2024-03-12
32305,5060,1.3,2024-08-09
38352,6771,6.5,2025-05-01
1615,7284,9.5,2021-01-13
3858,4457,9.9,2021-06-08
30793,6850,5.4,2020-04-16
30617,3522,5.2,2022-11-27
42242,4241,6.8,2020-09-16
1535,2314,6.0,2020-07-28
24613,3044,6.7,2020-01-27
20806,2939,8.9,2025-07-17
39940,5549,7.7,2025-02-02
28771,7863,5.5,2024-05-25
10572,2210,5.2,2020-05-14
49402,7006,6.8,2021-08-08
16686,7126,5.1,2025-07-22
8112,1258,5.1,2020-04-02
36029,3337,1.1,2022-07-23
41496,4763,2.6,2021-01-16
12661,5885,5.4,2021-08-10
2468,3665,8.4,2023-09-04
49394,629,3.5,2021-02-19
32413,3267,5.7,2024-12-07
17920,7420,4.1,2020-05-06
33064,736,1.9,2023-04-20
16366,7244,9.6,2024-09-28
35250,1781,8.7,2024-10-19
11499,4300,1.7,2023-12-25
32531,2991,7.5,2024-09-16
2878,419,4.1,2024-08-07
25505,990,10.0,2023-12-26
5776,2517,3.7,2024-03-18
34691,2014,3.1,2023-03-02
28057,4676,6.1,2020-09-12
44656,4849,8.5,2025-09-16
45047,6206,2.7,2023-06-14
40335,736,7.4,2021-11-09
27387,6509,1.6,2024-05-20
