user_id,user_gender,user_age,register_year,user_level
953,女,18,2022,普通会员
954,女,29,2024,超级VIP
955,女,45,2020,普通会员
956,女,55,2021,超级VIP
957,男,40,2024,普通会员
958,男,63,2022,超级VIP
959,女,25,2023,VIP会员
960,女,53,2018,普通会员
961,男,16,2019,VIP会员
962,女,20,2023,普通会员
963,女,48,2023,普通会员
964,男,17,2024,VIP会员
965,女,48,2025,普通会员
966,女,62,2022,VIP会员
967,女,55,2019,VIP会员
968,女,21,2019,普通会员
969,男,14,2021,超级VIP
970,女,12,2025,普通会员
971,男,59,2024,普通会员
972,女,20,2019,普通会员
973,男,63,2018,普通会员
974,女,38,2025,超级VIP
975,女,34,2020,普通会员
976,男,15,2022,超级VIP
977,女,32,2022,普通会员
978,女,55,2023,超级VIP
979,女,57,2024,普通会员
980,男,22,2018,超级VIP
981,女,63,2022,VIP会员
982,男,41,2019,普通会员
983,女,36,2025,普通会员
984,男,51,2021,超级VIP
985,女,60,2018,VIP会员
986,男,36,2022,超级VIP
987,女,21,2021,VIP会员
988,男,47,2023,普通会员
989,女,35,2020,普通会员
990,女,41,2025,普通会员
991,男,31,2021,超级VIP
992,男,55,2025,VIP会员
993,男,41,2021,普通会员
994,女,33,2021,超级VIP
995,男,41,2022,普通会员
996,男,21,2024,普通会员
997,男,33,2018,VIP会员
998,男,31,2021,VIP会员
999,男,59,2020,普通会员
1000,男,16,2022,VIP会员
1001,女,39,2025,VIP会员
1002,男,27,2018,超级VIP
1003,女,59,2022,普通会员
1004,女,56,2020,普通会员
1005,男,49,2025,普通会员
1006,男,64,2019,超级VIP
1007,男,29,2022,普通会员
1008,男,14,2023,普通会员
1009,男,64,2021,VIP会员
1010,男,54,2024,超级VIP
1011,男,15,2025,VIP会员
1012,女,54,2024,VIP会员
1013,女,45,2022,普通会员
1014,男,34,2020,VIP会员
1015,女,36,2023,VIP会员
1016,女,35,2024,VIP会员
1017,女,21,2020,VIP会员
1018,女,33,2018,普通会员
1019,男,21,2023,普通会员
1020,女,64,2025,VIP会员
1021,女,20,2020,普通会员
1022,男,39,2024,普通会员
1023,女,23,2021,超级VIP
1024,男,29,2025,普通会员
1025,女,23,2018,超级VIP
1026,男,54,2023,VIP会员
1027,女,40,2021,普通会员
1028,男,28,2018,VIP会员
1029,男,45,2024,超级VIP
1030,男,36,2020,普通会员
1031,男,43,2023,超级VIP
1032,女,25,2021,超级VIP
1033,女,24,2022,VIP会员
1034,女,53,2024,普通会员
1035,男,61,2024,VIP会员
1036,女,44,2020,VIP会员
1037,女,34,2022,超级VIP
1038,女,51,2019,VIP会员
1039,女,26,2018,超级VIP
1040,男,57,2025,超级VIP
1041,女,45,2019,VIP会员
1042,女,52,2020,超级VIP
1043,男,38,2025,VIP会员
1044,男,51,2018,VIP会员
1045,女,13,2023,VIP会员
1046,男,18,2023,VIP会员
1047,女,63,2019,普通会员
1048,女,31,2019,超级VIP
1049,女,62,2024,普通会员
1050,男,35,2018,普通会员
1051,女,16,2025,普通会员
1052,女,12,2019,超级VIP
1053,男,38,2021,超级VIP
1054,男,34,2024,普通会员
1055,女,23,2018,VIP会员
1056,男,35,2019,普通会员
1057,女,51,2025,VIP会员
1058,男,33,2022,普通会员
1059,女,60,2020,VIP会员
1060,男,59,2019,超级VIP
1061,女,57,2025,普通会员
1062,男,56,2020,超级VIP
1063,男,23,2025,超级VIP
1064,男,14,2025,普通会员
1065,男,33,2025,VIP会员
1066,男,19,2020,普通会员
1067,男,63,2021,VIP会员
1068,男,32,2024,超级VIP
1069,女,63,2021,普通会员
1070,女,20,2019,超级VIP
1071,男,53,2022,VIP会员
1072,男,61,2019,普通会员
1073,女,60,2025,普通会员
1074,男,48,2025,超级VIP
1075,男,34,2018,超级VIP
1076,女,31,2022,VIP会员
1077,男,18,2019,普通会员
1078,男,21,2023,VIP会员
1079,女,12,2025,普通会员
1080,女,64,2019,普通会员
1081,女,53,2018,VIP会员
1082,女,56,2018,VIP会员
1083,女,28,2025,普通会员
1084,女,56,2020,超级VIP
1085,女,24,2024,超级VIP
1086,男,24,2019,VIP会员
1087,女,26,2022,超级VIP
1088,男,61,2025,普通会员
1089,男,64,2025,超级VIP
1090,女,58,2023,超级VIP
1091,女,33,2022,普通会员
1092,男,20,2020,VIP会员
1093,女,36,2018,普通会员
1094,男,47,2018,VIP会员
1095,女,43,2020,VIP会员
1096,男,40,2021,超级VIP
1097,女,28,2022,VIP会员
1098,男,57,2018,VIP会员
1099,女,43,2022,超级VIP
1100,男,16,2018,超级VIP
1101,男,12,2024,普通会员
1102,女,30,2021,超级VIP
1103,女,18,2018,超级VIP
1104,女,22,2023,VIP会员
1105,女,29,2020,普通会员
1106,女,27,2023,普通会员
1107,女,48,2025,普通会员
1108,女,45,2024,超级VIP
1109,男,22,2020,VIP会员
1110,男,33,2018,普通会员
1111,男,40,2025,VIP会员
1112,女,52,2018,普通会员
1113,男,45,2022,VIP会员
1114,男,26,2025,普通会员
1115,女,45,2025,超级VIP
1116,女,58,2023,普通会员
1117,男,23,2019,超级VIP
1118,男,58,2018,普通会员
1119,女,12,2020,普通会员
1120,女,20,2018,普通会员
1121,男,55,2025,超级VIP
1122,男,47,2022,VIP会员
1123,男,34,2018,普通会员
1124,男,18,2023,超级VIP
1125,女,27,2021,VIP会员
1126,女,38,2022,超级VIP
1127,男,38,2023,超级VIP
1128,女,58,2022,超级VIP
1129,男,50,2025,超级VIP
1130,女,56,2019,普通会员
1131,女,30,2023,超级VIP
1132,女,27,2020,超级VIP
1133,女,43,2025,普通会员
1134,女,32,2022,普通会员
1135,男,17,2024,普通会员
1136,女,38,2024,普通会员
1137,男,64,2022,普通会员
1138,男,50,2019,普通会员
1139,女,28,2019,VIP会员
1140,男,30,2025,VIP会员
1141,男,60,2023,超级VIP
1142,女,54,2019,普通会员
1143,女,14,2024,VIP会员
1144,女,43,2024,VIP会员
1145,男,23,2024,VIP会员
1146,女,50,2018,VIP会员
1147,女,63,2021,VIP会员
1148,男,24,2021,VIP会员
1149,女,38,2020,超级VIP
1150,男,26,2022,超级VIP
1151,女,39,2023,普通会员
1152,女,56,2020,普通会员
1153,男,15,2022,VIP会员
1154,女,14,2023,超级VIP
1155,女,40,2024,超级VIP
1156,女,54,2024,普通会员
1157,男,29,2021,普通会员
1158,女,28,2019,VIP会员
1159,女,43,2024,超级VIP
1160,男,44,2020,VIP会员
1161,男,51,2019,VIP会员
1162,男,42,2021,VIP会员
1163,男,51,2018,超级VIP
1164,男,17,2019,超级VIP
1165,女,56,2024,VIP会员
1166,女,64,2022,VIP会员
1167,女,45,2025,普通会员
1168,男,12,2025,普通会员
1169,男,18,2024,超级VIP
1170,女,28,2019,超级VIP
1171,男,37,2025,超级VIP
1172,男,44,2025,超级VIP
1173,男,57,2019,VIP会员
1174,男,58,2025,VIP会员
1175,男,34,2022,普通会员
1176,男,49,2022,超级VIP
1177,女,54,2019,普通会员
1178,女,30,2020,VIP会员
1179,男,31,2020,普通会员
1180,女,31,2018,VIP会员
1181,女,17,2020,普通会员
1182,女,63,2021,超级VIP
1183,女,13,2019,普通会员
1184,男,34,2025,超级VIP
1185,女,26,2019,超级VIP
1186,男,14,2018,VIP会员
1187,男,28,2024,普通会员
1188,男,21,2023,VIP会员
1189,女,23,2024,普通会员
1190,男,53,2023,普通会员
1191,男,12,2024,VIP会员
1192,女,15,2022,超级VIP
1193,男,59,2023,超级VIP
1194,女,50,2018,普通会员
1195,女,29,2018,VIP会员
1196,女,21,2020,普通会员
1197,女,48,2022,超级VIP
1198,女,37,2019,超级VIP
1199,女,30,2022,普通会员
1200,男,17,2020,普通会员
1201,女,48,2024,普通会员
1202,女,50,2021,VIP会员
1203,男,57,2024,普通会员
1204,女,21,2021,VIP会员
1205,男,37,2022,超级VIP
1206,男,36,2019,普通会员
1207,男,45,2025,普通会员
1208,女,42,2019,VIP会员
1209,男,51,2022,VIP会员
1210,女,31,2025,普通会员
1211,男,48,2024,VIP会员
1212,女,19,2022,VIP会员
1213,女,44,2021,超级VIP
1214,女,37,2018,普通会员
1215,女,63,2024,超级VIP
1216,女,47,2024,VIP会员
1217,女,45,2023,普通会员
1218,男,31,2025,VIP会员
1219,男,51,2021,普通会员
1220,男,53,2024,普通会员
1221,男,20,2024,超级VIP
1222,男,27,2024,普通会员
1223,女,58,2025,超级VIP
1224,女,20,2021,VIP会员
1225,男,40,2018,超级VIP
1226,男,40,2019,VIP会员
1227,男,47,2024,VIP会员
1228,男,41,2022,VIP会员
1229,男,56,2020,普通会员
1230,女,38,2023,VIP会员
1231,女,36,2023,VIP会员
1232,女,26,2024,超级VIP
1233,男,37,2021,超级VIP
1234,男,25,2020,超级VIP
1235,男,23,2021,普通会员
1236,女,60,2020,普通会员
1237,男,26,2025,超级VIP
1238,男,13,2022,超级VIP
1239,女,48,2021,VIP会员
1240,男,60,2019,普通会员
1241,男,24,2023,VIP会员
1242,男,59,2025,超级VIP
1243,女,57,2023,超级VIP
1244,男,17,2020,超级VIP
1245,男,49,2020,超级VIP
1246,男,13,2019,普通会员
1247,男,40,2018,超级VIP
1248,女,32,2025,VIP会员
1249,男,54,2023,普通会员
1250,女,57,2022,超级VIP
1251,男,17,2021,超级VIP
1252,男,46,2020,普通会员
1253,女,49,2024,超级VIP
1254,女,51,2021,超级VIP
1255,男,61,2024,超级VIP
1256,男,17,2021,超级VIP
1257,男,56,2018,超级VIP
1258,男,27,2021,普通会员
1259,女,59,2025,超级VIP
1260,男,56,2024,普通会员
1261,女,58,2018,VIP会员
1262,女,55,2024,普通会员
1263,女,35,2024,普通会员
1264,女,46,2019,超级VIP
1265,男,53,2019,普通会员
1266,女,56,2022,超级VIP
1267,男,63,2020,普通会员
1268,男,16,2025,超级VIP
1269,女,57,2021,超级VIP
1270,男,14,2019,普通会员
1271,男,12,2025,普通会员
1272,男,21,2020,超级VIP
1273,女,31,2025,超级VIP
1274,男,63,2018,普通会员
1275,女,29,2019,普通会员
1276,男,31,2022,VIP会员
1277,男,33,2021,VIP会员
1278,女,20,2022,超级VIP
1279,女,17,2025,超级VIP
1280,女,47,2022,VIP会员
1281,女,14,2020,普通会员
1282,男,44,2021,普通会员
1283,男,50,2019,VIP会员
1284,女,16,2019,普通会员
1285,女,53,2021,超级VIP
1286,女,61,2020,普通会员
1287,女,17,2018,超级VIP
1288,男,31,2020,VIP会员
1289,男,32,2024,普通会员
1290,男,15,2024,普通会员
1291,女,47,2022,VIP会员
1292,男,47,2025,VIP会员
1293,女,55,2024,普通会员
1294,女,39,2025,超级VIP
1295,男,48,2024,普通会员
1296,男,31,2020,超级VIP
1297,女,35,2019,普通会员
1298,男,56,2022,普通会员
1299,男,58,2018,超级VIP
1300,男,34,2020,普通会员
1301,男,36,2023,普通会员
1302,男,42,2024,超级VIP
1303,男,32,2019,VIP会员
1304,男,62,2018,普通会员
1305,女,50,2024,普通会员
1306,女,29,2024,超级VIP
1307,男,35,2018,超级VIP
1308,女,53,2023,超级VIP
1309,男,42,2018,VIP会员
1310,男,63,2018,VIP会员
1311,女,25,2018,超级VIP
1312,女,47,2025,VIP会员
1313,男,36,2021,普通会员
1314,男,59,2022,VIP会员
1315,男,26,2021,超级VIP
1316,男,32,2018,普通会员
1317,男,15,2021,VIP会员
1318,女,12,2018,普通会员
1319,男,64,2021,VIP会员
1320,男,24,2023,普通会员
1321,女,23,2025,VIP会员
1322,男,59,2023,VIP会员
1323,男,44,2021,普通会员
1324,女,14,2022,普通会员
1325,女,18,2022,普通会员
1326,女,29,2021,超级VIP
1327,女,49,2019,超级VIP
1328,男,31,2023,超级VIP
1329,女,40,2022,超级VIP
1330,女,52,2022,超级VIP
1331,男,24,2021,普通会员
1332,女,64,2018,普通会员
1333,男,54,2023,超级VIP
1334,男,44,2019,VIP会员
1335,女,27,2023,普通会员
1336,女,20,2020,VIP会员
1337,男,58,2022,超级VIP
1338,男,48,2022,普通会员
1339,女,24,2021,普通会员
1340,男,23,2021,超级VIP
1341,女,59,2023,VIP会员
1342,女,61,2023,超级VIP
1343,男,22,2020,普通会员
1344,男,35,2021,超级VIP
1345,女,60,2025,超级VIP
1346,男,40,2023,普通会员
1347,男,23,2022,VIP会员
1348,女,16,2021,超级VIP
1349,女,50,2019,VIP会员
1350,女,19,2020,普通会员
1351,男,58,2022,普通会员
1352,女,49,2021,VIP会员
1353,男,12,2025,VIP会员
1354,男,63,2024,超级VIP
1355,男,18,2018,超级VIP
1356,男,61,2019,VIP会员
1357,男,31,2024,普通会员
1358,男,18,2023,VIP会员
1359,男,53,2021,超级VIP
1360,女,32,2021,普通会员
1361,女,32,2020,超级VIP
1362,女,18,2020,超级VIP
1363,男,28,2018,超级VIP
1364,男,14,2020,VIP会员
1365,男,43,2023,超级VIP
1366,男,46,2021,VIP会员
1367,男,52,2018,普通会员
1368,男,47,2025,超级VIP
1369,女,12,2025,VIP会员
1370,女,57,2022,普通会员
1371,男,34,2019,超级VIP
1372,男,57,2020,VIP会员
1373,女,23,2019,超级VIP
1374,女,49,2020,超级VIP
1375,女,16,2024,超级VIP
1376,男,57,2022,VIP会员
1377,女,41,2020,VIP会员
1378,女,51,2021,超级VIP
1379,男,12,2023,VIP会员
1380,男,63,2023,超级VIP
1381,女,12,2022,VIP会员
1382,男,59,2021,普通会员
1383,女,26,2022,超级VIP
1384,女,47,2019,VIP会员
1385,男,56,2024,超级VIP
1386,女,30,2022,普通会员
1387,男,55,2025,普通会员
1388,男,28,2018,普通会员
1389,男,26,2018,普通会员
1390,男,62,2018,普通会员
1391,男,16,2019,超级VIP
1392,女,12,2025,VIP会员
1393,女,48,2025,超级VIP
1394,女,22,2019,VIP会员
1395,男,28,2022,超级VIP
1396,女,26,2018,VIP会员
1397,男,31,2022,超级VIP
1398,女,33,2023,普通会员
1399,男,26,2020,超级VIP
1400,男,37,2019,普通会员
1401,女,53,2019,超级VIP
1402,女,55,2018,VIP会员
1403,男,62,2020,VIP会员
1404,男,31,2024,普通会员
1405,女,33,2022,普通会员
1406,女,39,2024,普通会员
1407,女,23,2018,普通会员
1408,男,24,2021,普通会员
1409,男,42,2018,VIP会员
1410,女,27,2020,VIP会员
1411,女,13,2020,VIP会员
1412,女,33,2023,超级VIP
1413,男,28,2023,超级VIP
1414,男,22,2021,超级VIP
1415,男,19,2018,超级VIP
1416,男,44,2023,超级VIP
1417,女,58,2018,VIP会员
1418,男,28,2021,超级VIP
1419,男,42,2021,VIP会员
1420,女,49,2018,超级VIP
1421,女,54,2022,VIP会员
1422,男,46,2019,超级VIP
1423,男,64,2020,VIP会员
1424,男,38,2020,普通会员
1425,女,38,2019,普通会员
1426,男,34,2022,VIP会员
1427,男,62,2021,VIP会员
1428,男,22,2023,VIP会员
1429,女,60,2024,普通会员
1430,女,52,2019,VIP会员
1431,男,53,2023,VIP会员
1432,女,54,2019,超级VIP
1433,男,59,2025,VIP会员
1434,男,21,2021,超级VIP
1435,女,38,2023,普通会员
1436,女,56,2019,超级VIP
1437,女,18,2018,超级VIP
1438,男,61,2025,VIP会员
1439,女,54,2025,VIP会员
1440,女,38,2023,超级VIP
1441,男,35,2018,VIP会员
1442,女,24,2021,VIP会员
1443,男,38,2022,普通会员
1444,女,60,2021,VIP会员
1445,男,23,2019,VIP会员
1446,女,27,2018,VIP会员
1447,男,53,2018,超级VIP
1448,女,45,2021,普通会员
1449,女,22,2024,普通会员
1450,男,27,2019,普通会员
1451,男,37,2023,超级VIP
1452,女,43,2022,VIP会员
1453,女,55,2022,超级VIP
1454,男,37,2024,VIP会员
1455,男,32,2020,普通会员
1456,女,13,2021,VIP会员
1457,男,22,2025,VIP会员
1458,男,51,2021,超级VIP
1459,男,29,2024,VIP会员
1460,女,63,2021,VIP会员
1461,男,51,2023,VIP会员
1462,男,63,2019,超级VIP
1463,女,30,2020,超级VIP
1464,女,20,2024,VIP会员
1465,男,45,2020,VIP会员
1466,女,15,2019,普通会员
1467,女,16,2019,VIP会员
1468,女,40,2021,普通会员
1469,男,19,2025,超级VIP
1470,女,34,2022,普通会员
1471,女,28,2025,VIP会员
1472,男,13,2022,VIP会员
1473,男,26,2025,超级VIP
1474,女,49,2025,超级VIP
1475,男,56,2024,普通会员
1476,女,37,2020,VIP会员
1477,男,48,2024,超级VIP
1478,男,60,2024,普通会员
1479,男,14,2025,超级VIP
1480,男,25,2021,超级VIP
1481,男,42,2025,普通会员
1482,女,38,2021,超级VIP
1483,男,16,2019,超级VIP
1484,女,47,2019,超级VIP
1485,女,21,2024,超级VIP
1486,女,40,2021,VIP会员
1487,男,15,2023,超级VIP
1488,女,25,2022,VIP会员
1489,女,45,2023,普通会员
1490,男,51,2022,VIP会员
1491,女,41,2020,超级VIP
1492,男,53,2024,超级VIP
1493,男,36,2024,普通会员
1494,男,46,2025,超级VIP
1495,男,48,2024,超级VIP
1496,女,26,2024,超级VIP
1497,女,40,2024,普通会员
1498,女,36,2021,VIP会员
1499,男,42,2021,VIP会员
1500,男,13,2025,VIP会员
1501,女,12,2022,普通会员
1502,女,19,2021,超级VIP
1503,男,61,2018,普通会员
1504,男,41,2023,普通会员
1505,男,12,2025,超级VIP
1506,男,43,2025,超级VIP
1507,女,19,2020,VIP会员
1508,女,57,2019,VIP会员
1509,女,28,2018,普通会员
1510,男,20,2018,普通会员
1511,男,23,2022,VIP会员
1512,女,39,2019,超级VIP
1513,女,32,2019,VIP会员
1514,女,47,2024,VIP会员
1515,女,23,2024,VIP会员
1516,女,64,2018,VIP会员
1517,男,46,2021,普通会员
1518,男,24,2022,普通会员
1519,男,23,2024,超级VIP
1520,男,41,2024,VIP会员
1521,女,40,2025,VIP会员
1522,男,40,2021,VIP会员
1523,女,15,2025,普通会员
1524,女,31,2025,普通会员
1525,男,60,2020,VIP会员
1526,女,36,2023,普通会员
1527,女,41,2022,VIP会员
1528,男,44,2019,超级VIP
1529,女,38,2018,VIP会员
1530,男,57,2019,超级VIP
1531,男,13,2019,VIP会员
1532,女,42,2024,VIP会员
1533,男,15,2020,普通会员
1534,男,13,2021,超级VIP
1535,女,31,2020,普通会员
1536,男,20,2021,VIP会员
1537,女,23,2020,普通会员
1538,女,18,2020,VIP会员
1539,女,53,2024,普通会员
1540,男,21,2018,普通会员
1541,女,28,2018,超级VIP
1542,女,18,2019,普通会员
1543,女,33,2022,VIP会员
1544,男,33,2023,普通会员
1545,女,61,2024,VIP会员
1546,女,57,2021,VIP会员
1547,女,50,2023,普通会员
1548,男,38,2020,超级VIP
1549,女,35,2025,普通会员
1550,男,58,2021,超级VIP
1551,男,30,2021,普通会员
1552,女,18,2022,普通会员
1553,男,44,2023,超级VIP
1554,女,40,2018,超级VIP
1555,男,38,2019,超级VIP
1556,男,26,2025,普通会员
1557,男,28,2022,超级VIP
1558,男,43,2019,超级VIP
1559,男,26,2024,VIP会员
1560,女,46,2018,VIP会员
1561,女,44,2023,超级VIP
1562,男,24,2019,普通会员
1563,女,62,2025,超级VIP
1564,男,33,2021,超级VIP
1565,女,33,2019,超级VIP
1566,女,25,2022,普通会员
1567,女,53,2018,普通会员
1568,女,58,2025,普通会员
1569,男,44,2018,普通会员
1570,女,17,2022,超级VIP
1571,男,22,2024,超级VIP
1572,女,52,2022,普通会员
1573,男,64,2022,普通会员
1574,男,64,2020,普通会员
1575,男,56,2024,VIP会员
1576,女,23,2021,普通会员
1577,女,47,2025,超级VIP
1578,男,51,2021,VIP会员
1579,男,17,2019,VIP会员
1580,女,53,2022,VIP会员
1581,女,32,2025,普通会员
1582,男,56,2023,普通会员
1583,女,18,2023,VIP会员
1584,男,41,2021,普通会员
1585,男,29,2021,普通会员
1586,男,58,2025,超级VIP
