movie_id,movie_name,movie_type,movie_area,release_year,duration,director,score_avg,score_count
385,影片0385,"动画,爱情",法国,2015,141,导演43,8.0,33089
386,影片0386,"爱情,冒险",韩国,2024,149,导演14,8.4,24529
387,影片0387,纪录片,中国台湾,2016,174,导演99,5.6,37803
388,影片0388,"纪录片,动画,冒险",英国,2024,132,导演43,5.0,6417
389,影片0389,"喜剧,科幻,悬疑",中国大陆,2018,98,导演138,8.1,19918
390,影片0390,纪录片,法国,2013,143,导演30,8.4,18556
391,影片0391,"惊悚,剧情,喜剧",法国,2016,124,导演27,9.4,49233
392,影片0392,"科幻,悬疑,喜剧",法国,2018,114,导演23,6.3,29774
393,影片0393,科幻,美国,2021,180,导演182,6.0,40994
394,影片0394,"动画,爱情,剧情",美国,2016,173,导演16,8.3,38360
395,影片0395,"剧情,悬疑",中国台湾,2020,160,导演75,5.9,19961
396,影片0396,"悬疑,剧情,动作",中国台湾,2023,77,导演71,9.1,43984
397,影片0397,爱情,美国,2014,161,导演83,8.7,17223
398,影片0398,"动画,纪录片,爱情",日本,2023,118,导演116,6.4,5949
399,影片0399,"动作,动画,悬疑",韩国,2024,132,导演84,8.1,39139
400,影片0400,动作,法国,2021,178,导演17,8.1,36024
401,影片0401,"科幻,动画",美国,2025,104,导演83,4.6,19585
402,影片0402,"剧情,爱情",法国,2020,157,导演196,9.0,4172
403,影片0403,动作,法国,2010,85,导演41,6.8,29920
404,影片0404,"喜剧,动画",美国,2014,153,导演78,8.5,11418
405,影片0405,"动作,惊悚",日本,2012,117,导演171,5.8,43527
406,影片0406,喜剧,英国,2019,162,导演180,8.9,16344
407,影片0407,"动作,冒险",中国大陆,2016,131,导演20,6.1,9696
408,影片0408,"科幻,剧情,纪录片",中国大陆,2010,159,导演88,4.1,8903
409,影片0409,"爱情,纪录片",中国香港,2017,119,导演23,9.0,48891
410,影片0410,动作,韩国,2021,108,导演36,4.5,26082
411,影片0411,爱情,中国香港,2010,148,导演167,5.8,11755
412,影片0412,"惊悚,科幻",中国台湾,2023,148,导演176,9.2,29992
413,影片0413,动作,中国香港,2014,166,导演32,9.2,39638
414,影片0414,"动画,惊悚,冒险",韩国,2014,101,导演71,7.2,43245
415,影片0415,科幻,日本,2010,178,导演169,7.5,20768
416,影片0416,剧情,美国,2022,107,导演166,6.5,4576
417,影片0417,纪录片,英国,2013,100,导演128,5.6,42817
418,影片0418,"动作,剧情,喜剧",韩国,2020,86,导演100,5.8,38249
419,影片0419,"惊悚,剧情",中国台湾,2025,168,导演19,7.7,2093
420,影片0420,"动作,喜剧,悬疑",美国,2011,77,导演102,8.1,34201
421,影片0421,"剧情,动画",英国,2022,80,导演164,8.4,36164
422,影片0422,"冒险,爱情,悬疑",中国香港,2019,80,导演131,8.3,14316
423,影片0423,剧情,韩国,2022,145,导演163,4.5,43587
424,影片0424,"动作,悬疑,动画",美国,2011,101,导演23,6.7,29474
425,影片0425,纪录片,中国大陆,2019,155,导演190,4.3,44126
426,影片0426,"爱情,动作,喜剧",中国台湾,2010,90,导演128,7.0,23721
427,影片0427,"剧情,悬疑,爱情",韩国,2014,165,导演200,6.4,18613
428,影片0428,"动作,喜剧,惊悚",英国,2018,137,导演17,8.9,18232
429,影片0429,"冒险,动作,纪录片",法国,2021,77,导演128,5.9,38151
430,影片0430,惊悚,中国台湾,2018,168,导演27,4.6,38611
431,影片0431,"动作,科幻,喜剧",中国大陆,2010,101,导演12,4.8,31917
432,影片0432,"动画,爱情",中国台湾,2011,140,导演183,8.2,49540
433,影片0433,"动画,科幻,惊悚",美国,2023,162,导演82,7.4,18777
434,影片0434,冒险,韩国,2013,134,导演173,4.6,4451
435,影片0435,科幻,中国大陆,2022,78,导演120,4.5,19501
436,影片0436,"惊悚,动作",法国,2010,117,导演52,7.9,20109
437,影片0437,"悬疑,科幻,纪录片",韩国,2025,168,导演199,4.4,13807
438,影片0438,"剧情,科幻,爱情",中国大陆,2023,73,导演60,8.5,36490
439,影片0439,"喜剧,惊悚",中国大陆,2022,178,导演189,7.9,48658
440,影片0440,"动作,科幻",美国,2023,132,导演16,4.4,10330
441,影片0441,"悬疑,动作,喜剧",美国,2023,159,导演96,4.5,31045
442,影片0442,"动作,冒险,爱情",英国,2012,145,导演146,9.4,5081
443,影片0443,"爱情,科幻",日本,2018,178,导演81,6.1,26752
444,影片0444,"惊悚,冒险,纪录片",日本,2017,79,导演52,6.0,9920
445,影片0445,"动作,爱情,冒险",中国台湾,2024,129,导演81,8.5,27641
446,影片0446,剧情,韩国,2016,127,导演79,9.2,31365
447,影片0447,"动作,冒险",中国台湾,2019,175,导演181,9.4,46670
448,影片0448,"喜剧,科幻,惊悚",中国台湾,2012,161,导演64,8.1,24313
449,影片0449,"剧情,喜剧",日本,2018,174,导演45,6.1,3036
450,影片0450,"纪录片,剧情",美国,2013,129,导演27,4.5,10161
451,影片0451,喜剧,中国大陆,2017,86,导演51,8.3,27252
452,影片0452,"动作,悬疑",中国香港,2010,78,导演51,7.1,43335
453,影片0453,"爱情,动作",韩国,2013,75,导演119,6.3,4318
454,影片0454,冒险,英国,2022,133,导演8,9.0,26082
455,影片0455,"动画,爱情,惊悚",美国,2015,105,导演72,4.6,30229
456,影片0456,喜剧,美国,2019,133,导演106,6.7,37089
457,影片0457,"喜剧,动作",日本,2022,87,导演108,4.1,14071
458,影片0458,"剧情,科幻,喜剧",英国,2021,131,导演140,6.6,32763
459,影片0459,"冒险,剧情",韩国,2022,104,导演47,4.3,2708
460,影片0460,"冒险,科幻",中国大陆,2018,77,导演121,4.7,35696
461,影片0461,"冒险,科幻",中国台湾,2013,101,导演169,4.6,16804
462,影片0462,"剧情,喜剧",美国,2022,115,导演45,7.6,12540
463,影片0463,冒险,韩国,2021,145,导演8,8.1,47101
464,影片0464,"惊悚,爱情,科幻",法国,2019,92,导演126,7.2,3487
465,影片0465,喜剧,美国,2017,72,导演135,9.3,32325
466,影片0466,惊悚,美国,2014,113,导演184,6.1,12630
467,影片0467,"喜剧,冒险",中国台湾,2014,169,导演29,5.6,35491
468,影片0468,"动作,惊悚",英国,2013,113,导演78,8.8,22142
469,影片0469,爱情,英国,2025,153,导演82,5.2,12416
470,影片0470,"剧情,惊悚,科幻",中国台湾,2022,109,导演188,9.3,46121
471,影片0471,"爱情,冒险",中国大陆,2022,178,导演198,4.1,38190
472,影片0472,爱情,韩国,2017,151,导演145,9.3,7822
473,影片0473,"爱情,惊悚",中国香港,2017,114,导演82,4.2,12002
474,影片0474,"动作,惊悚,纪录片",中国大陆,2018,96,导演64,8.9,46427
475,影片0475,惊悚,日本,2013,162,导演1,6.9,4155
476,影片0476,"纪录片,动画",中国台湾,2023,133,导演97,9.5,24018
477,影片0477,"动画,动作,纪录片",美国,2015,127,导演19,4.4,3189
478,影片0478,"喜剧,惊悚",日本,2013,79,导演88,7.0,12148
479,影片0479,"爱情,动作",中国香港,2020,146,导演158,9.3,32636
480,影片0480,"喜剧,动画,爱情",英国,2015,76,导演26,6.9,22698
481,影片0481,科幻,英国,2018,154,导演73,7.5,20490
482,影片0482,动作,中国大陆,2022,143,导演141,7.8,33174
483,影片0483,喜剧,韩国,2010,124,导演23,6.5,20303
484,影片0484,"冒险,纪录片,科幻",中国香港,2010,96,导演44,7.5,42824
485,影片0485,"动作,纪录片",中国香港,2019,170,导演102,7.2,31863
486,影片0486,"悬疑,动作",英国,2015,117,导演98,9.0,25209
487,影片0487,纪录片,中国大陆,2018,126,导演120,4.2,18262
488,影片0488,悬疑,中国大陆,2014,166,导演179,5.5,44743
489,影片0489,动作,韩国,2023,166,导演151,9.2,15910
490,影片0490,"喜剧,动画,剧情",法国,2017,130,导演77,8.9,6174
491,影片0491,"喜剧,剧情",中国台湾,2013,166,导演115,6.5,12329
492,影片0492,科幻,美国,2014,75,导演109,7.4,6135
493,影片0493,"动画,科幻,爱情",日本,2020,163,导演18,5.5,6703
494,影片0494,"剧情,动画",韩国,2018,136,导演118,5.0,1810
495,影片0495,"冒险,剧情,动画",中国香港,2023,89,导演38,6.6,38132
496,影片0496,"冒险,动作,剧情",中国香港,2019,138,导演89,5.9,27928
497,影片0497,"动画,纪录片",法国,2011,92,导演71,7.2,27409
498,影片0498,冒险,英国,2011,120,导演85,4.4,46253
499,影片0499,喜剧,法国,2018,117,导演6,9.4,23142
500,影片0500,"悬疑,冒险",法国,2013,99,导演35,9.4,20692
501,影片0501,"纪录片,惊悚,悬疑",英国,2012,94,导演114,7.8,14853
502,影片0502,"纪录片,剧情",韩国,2011,135,导演41,6.9,5300
503,影片0503,"剧情,动画",中国台湾,2010,92,导演50,5.7,14154
504,影片0504,科幻,中国大陆,2024,76,导演93,8.5,47178
505,影片0505,悬疑,韩国,2024,134,导演102,7.8,42642
506,影片0506,喜剧,美国,2021,132,导演153,4.9,30235
507,影片0507,纪录片,韩国,2021,90,导演67,9.0,46144
508,影片0508,悬疑,中国大陆,2022,76,导演42,8.5,38503
509,影片0509,科幻,美国,2016,104,导演167,9.2,27837
510,影片0510,"喜剧,冒险,纪录片",中国台湾,2015,146,导演3,8.0,15664
511,影片0511,"冒险,悬疑",日本,2023,118,导演90,7.4,31080
512,影片0512,"科幻,纪录片",日本,2022,144,导演27,6.3,1481
513,影片0513,"惊悚,剧情,悬疑",日本,2013,131,导演17,9.1,23038
514,影片0514,"惊悚,悬疑",日本,2019,94,导演39,8.8,34901
515,影片0515,喜剧,英国,2020,157,导演36,4.2,48270
516,影片0516,纪录片,日本,2018,123,导演104,4.1,26445
517,影片0517,"喜剧,科幻,惊悚",美国,2025,155,导演92,6.1,34247
518,影片0518,"爱情,剧情",中国台湾,2019,82,导演121,8.5,9384
519,影片0519,"悬疑,剧情,爱情",韩国,2012,98,导演91,9.4,15636
520,影片0520,"悬疑,动画,惊悚",韩国,2018,144,导演76,4.8,31393
521,影片0521,纪录片,中国大陆,2012,130,导演50,7.3,33799
522,影片0522,动画,日本,2023,76,导演39,6.1,10002
523,影片0523,惊悚,英国,2024,88,导演81,9.3,47902
524,影片0524,动作,法国,2020,150,导演46,8.6,21539
525,影片0525,"喜剧,冒险,纪录片",日本,2016,167,导演199,8.6,12049
526,影片0526,"爱情,纪录片,动作",中国台湾,2023,151,导演110,6.6,27436
527,影片0527,"纪录片,动画",中国大陆,2011,138,导演52,6.3,48884
528,影片0528,"喜剧,惊悚",美国,2010,156,导演2,5.5,42070
529,影片0529,"科幻,冒险,惊悚",日本,2014,83,导演99,4.3,33986
530,影片0530,"悬疑,爱情,动作",中国大陆,2019,107,导演117,8.8,48699
531,影片0531,"冒险,剧情,惊悚",英国,2014,113,导演126,8.5,24543
532,影片0532,爱情,英国,2010,99,导演58,9.5,48655
533,影片0533,科幻,中国大陆,2015,85,导演94,9.5,47603
534,影片0534,"喜剧,动画,悬疑",中国大陆,2011,154,导演28,7.1,43832
535,影片0535,喜剧,中国香港,2023,126,导演98,8.2,9099
536,影片0536,"悬疑,纪录片,爱情",美国,2010,108,导演108,9.2,44362
537,影片0537,剧情,日本,2014,123,导演27,8.7,34527
538,影片0538,"冒险,动作,悬疑",中国香港,2013,133,导演51,5.4,40911
539,影片0539,悬疑,美国,2021,160,导演105,6.5,20356
540,影片0540,喜剧,法国,2016,158,导演124,4.7,22666
541,影片0541,喜剧,中国大陆,2012,84,导演147,9.2,44845
542,影片0542,"爱情,动作",中国香港,2013,102,导演165,7.3,16149
543,影片0543,"悬疑,冒险",法国,2011,82,导演45,5.3,3585
544,影片0544,"惊悚,冒险",英国,2013,82,导演195,7.7,4007
545,影片0545,爱情,中国台湾,2020,115,导演113,7.4,41750
546,影片0546,"动作,惊悚",韩国,2015,84,导演103,6.0,27230
547,影片0547,"悬疑,动画",法国,2023,153,导演43,4.6,8409
548,影片0548,喜剧,中国台湾,2013,123,导演152,7.7,32632
549,影片0549,"纪录片,爱情,动画",韩国,2010,180,导演176,6.9,48662
550,影片0550,纪录片,法国,2013,122,导演113,8.2,4012
551,影片0551,悬疑,韩国,2010,160,导演174,6.9,35394
552,影片0552,"冒险,科幻,惊悚",中国香港,2023,154,导演187,8.7,17290
553,影片0553,"惊悚,动画",中国台湾,2011,71,导演165,7.0,11284
554,影片0554,"纪录片,冒险,爱情",中国香港,2025,111,导演62,7.1,22685
555,影片0555,"喜剧,剧情",美国,2022,121,导演61,8.8,6166
556,影片0556,"纪录片,冒险",中国香港,2025,127,导演81,6.2,8779
557,影片0557,"喜剧,动作",英国,2023,74,导演143,4.7,36985
558,影片0558,动作,日本,2016,153,导演172,4.2,30898
559,影片0559,"惊悚,喜剧",美国,2024,112,导演144,8.2,41616
560,影片0560,"纪录片,惊悚,冒险",中国香港,2013,167,导演169,7.4,15532
561,影片0561,惊悚,韩国,2019,140,导演134,7.9,25503
562,影片0562,"动作,喜剧,爱情",法国,2014,175,导演184,5.2,49661
563,影片0563,"动画,动作,悬疑",美国,2016,85,导演101,4.8,15128
564,影片0564,"科幻,惊悚",中国香港,2023,75,导演163,4.1,45049
565,影片0565,"动作,纪录片,剧情",中国台湾,2025,70,导演136,5.9,49248
566,影片0566,剧情,英国,2025,135,导演200,7.2,12613
567,影片0567,"冒险,爱情,剧情",中国香港,2022,154,导演154,6.2,40725
568,影片0568,"剧情,动画",英国,2017,105,导演102,6.4,23469
569,影片0569,"纪录片,爱情",中国台湾,2023,147,导演180,9.0,34573
570,影片0570,"剧情,惊悚",美国,2016,96,导演160,5.9,47817
571,影片0571,"惊悚,爱情",中国台湾,2020,160,导演30,6.8,24084
572,影片0572,"纪录片,动画,悬疑",英国,2010,136,导演28,8.3,2656
573,影片0573,"爱情,喜剧",中国大陆,2016,104,导演193,6.2,11547
574,影片0574,"悬疑,爱情",中国大陆,2019,96,导演193,7.4,36466
575,影片0575,惊悚,法国,2013,148,导演173,8.7,49463
576,影片0576,"科幻,剧情,动画",美国,2019,158,导演171,9.2,4078
577,影片0577,"动画,冒险",韩国,2011,71,导演191,4.8,17471
578,影片0578,冒险,法国,2017,151,导演181,9.1,47500
579,影片0579,"惊悚,剧情,科幻",美国,2019,127,导演46,6.7,45738
580,影片0580,爱情,中国台湾,2013,118,导演11,5.4,29082
581,影片0581,"剧情,悬疑",中国台湾,2015,144,导演66,6.5,1369
582,影片0582,"纪录片,爱情",中国大陆,2014,111,导演153,9.4,4332
583,影片0583,"冒险,悬疑,纪录片",韩国,2012,170,导演182,6.7,21831
584,影片0584,"科幻,爱情,动作",中国台湾,2023,139,导演138,5.8,27438
585,影片0585,惊悚,美国,2016,154,导演85,7.5,22696
586,影片0586,"悬疑,科幻",法国,2010,84,导演172,5.3,23675
587,影片0587,"科幻,冒险",中国大陆,2020,118,导演30,4.4,26288
588,影片0588,"剧情,悬疑",中国大陆,2021,135,导演131,4.7,30200
589,影片0589,"喜剧,悬疑",美国,2020,135,导演22,4.7,7288
590,影片0590,剧情,中国大陆,2012,96,导演172,4.8,42255
591,影片0591,动画,中国香港,2016,138,导演180,4.8,49586
592,影片0592,"动作,爱情",中国大陆,2024,161,导演85,7.5,3482
593,影片0593,动作,中国大陆,2015,171,导演65,5.0,37574
594,影片0594,冒险,美国,2018,122,导演100,5.9,30564
595,影片0595,"动画,冒险,惊悚",中国大陆,2022,156,导演31,8.9,36050
596,影片0596,冒险,中国香港,2011,159,导演19,6.6,24442
597,影片0597,"动作,悬疑,剧情",中国香港,2019,167,导演113,7.7,25996
598,影片0598,"喜剧,纪录片",中国台湾,2017,87,导演192,4.9,26624
599,影片0599,"悬疑,爱情,冒险",韩国,2010,140,导演143,5.1,10265
600,影片0600,喜剧,中国大陆,2022,138,导演141,4.2,6578
601,影片0601,"科幻,惊悚",美国,2023,152,导演132,4.9,10335
602,影片0602,爱情,美国,2018,94,导演30,5.5,12885
603,影片0603,"冒险,喜剧,纪录片",中国香港,2019,155,导演18,5.0,17429
604,影片0604,科幻,法国,2020,115,导演33,4.5,44994
605,影片0605,"科幻,动作,悬疑",中国香港,2016,110,导演125,4.7,30533
606,影片0606,"冒险,悬疑",中国台湾,2021,173,导演81,6.5,29069
607,影片0607,喜剧,韩国,2017,170,导演57,5.1,47674
608,影片0608,"动画,悬疑,惊悚",中国台湾,2020,131,导演119,6.0,30186
609,影片0609,"悬疑,纪录片",中国香港,2015,152,导演156,6.8,6372
610,影片0610,"爱情,剧情",美国,2018,163,导演161,7.8,6011
611,影片0611,"动作,喜剧,剧情",英国,2016,74,导演142,4.2,18079
612,影片0612,"剧情,纪录片,爱情",韩国,2022,98,导演198,8.4,39640
613,影片0613,"悬疑,爱情,纪录片",中国香港,2022,116,导演129,7.5,1694
614,影片0614,"科幻,爱情,剧情",法国,2015,92,导演145,4.4,38081
615,影片0615,"爱情,纪录片,惊悚",中国大陆,2017,167,导演125,8.8,16187
616,影片0616,悬疑,韩国,2017,75,导演172,9.1,14551
617,影片0617,"惊悚,动画,纪录片",法国,2011,75,导演167,4.3,22238
618,影片0618,剧情,日本,2018,144,导演140,5.5,38366
619,影片0619,动画,英国,2021,145,导演168,8.4,6101
620,影片0620,"悬疑,动画,科幻",英国,2021,174,导演89,8.1,32906
621,影片0621,"冒险,喜剧",中国台湾,2024,91,导演59,5.0,6052
622,影片0622,"悬疑,科幻,爱情",中国台湾,2015,116,导演155,5.2,48009
623,影片0623,科幻,英国,2020,162,导演30,6.0,32556
624,影片0624,"纪录片,冒险,科幻",中国台湾,2023,72,导演63,6.7,3827
625,影片0625,冒险,中国台湾,2014,150,导演132,7.4,3568
626,影片0626,"爱情,喜剧,冒险",日本,2015,136,导演104,6.0,40279
627,影片0627,"喜剧,悬疑,动作",美国,2024,147,导演121,6.5,32566
628,影片0628,科幻,英国,2014,171,导演150,8.1,12919
629,影片0629,"剧情,悬疑,爱情",韩国,2024,146,导演152,4.2,5511
630,影片0630,动画,英国,2014,83,导演5,5.4,14261
631,影片0631,"剧情,动画,爱情",中国香港,2015,130,导演158,7.9,40309
632,影片0632,剧情,中国香港,2012,131,导演169,8.9,9541
633,影片0633,"剧情,喜剧,动画",英国,2021,75,导演179,6.8,35722
634,影片0634,"科幻,纪录片",英国,2021,145,导演190,6.9,46659
635,影片0635,"动作,动画,爱情",日本,2025,168,导演60,4.6,6493
636,影片0636,"冒险,剧情",英国,2018,94,导演2,6.5,47474
637,影片0637,"喜剧,剧情,动作",中国大陆,2022,153,导演53,6.9,46073
638,影片0638,"动画,惊悚",中国香港,2014,124,导演167,5.3,39362
639,影片0639,"悬疑,剧情",英国,2021,148,导演71,5.5,45604
640,影片0640,"科幻,动画",法国,2015,117,导演144,6.1,37366
641,影片0641,"悬疑,冒险",韩国,2022,164,导演36,4.1,44206
642,影片0642,科幻,法国,2015,82,导演55,5.8,34314
643,影片0643,"惊悚,剧情",中国大陆,2015,119,导演163,5.2,1346
644,影片0644,爱情,法国,2023,81,导演17,5.8,18241
645,影片0645,惊悚,中国香港,2011,162,导演99,4.7,27256
646,影片0646,"剧情,悬疑,喜剧",中国台湾,2025,126,导演3,8.9,14219
647,影片0647,"剧情,悬疑,科幻",中国大陆,2017,148,导演44,7.3,45172
648,影片0648,惊悚,美国,2010,90,导演23,7.7,19083
649,影片0649,"惊悚,动画",英国,2016,136,导演4,8.3,49295
