movie_id,box_office,show_count,watch_people,hot_score,comment_count
668,3580299.0,3163,69183,42.1,4662
669,3736066.0,4703,99864,47.2,6685
670,2943844.0,589,43184,85.1,13001
671,3654901.0,2782,92928,94.4,25548
672,4686923.0,6382,53273,39.2,17869
673,3006774.0,9441,160746,63.8,8432
674,3630990.0,9653,102235,44.6,20163
675,3720535.0,4010,130683,34.1,20928
676,5498363.0,2756,118324,52.1,22889
677,3338101.0,1964,67523,39.8,821
678,3849121.0,9079,121225,78.3,12436
679,5620324.0,6185,184432,66.3,678
680,4532660.0,817,132108,39.8,16546
681,5214662.0,810,96253,30.6,13057
682,3523286.0,6807,170728,85.0,20898
683,2855953.0,3758,141023,42.0,3995
684,4913470.0,2288,94220,71.2,15911
685,5453092.0,1167,134358,52.9,14607
686,4010570.0,3932,148031,69.8,29184
687,4915399.0,8634,41686,51.5,3371
688,3392899.0,5716,173349,35.9,281
689,4989702.0,1266,30516,45.2,16161
690,3313084.0,3784,153008,42.8,13007
691,3973669.0,4554,160975,59.1,1512
692,4141611.0,6131,102008,74.8,26974
693,4197678.0,875,15133,47.9,5799
694,3220510.0,9775,167548,30.8,8131
695,2858563.0,5760,33717,65.3,26345
696,3956077.0,7501,142619,71.2,16836
697,3226030.0,9130,29846,95.5,7578
698,4220286.0,2918,100545,70.1,6911
699,2698673.0,8909,29487,62.0,8382
700,3644612.0,2068,163232,69.0,8921
701,4618524.0,7950,182371,93.1,6838
702,2692029.0,9779,136029,86.3,5582
703,3391700.0,7105,195434,52.0,21757
704,2693308.0,6485,166095,46.1,13948
705,2880362.0,6580,75749,47.9,4349
706,5854018.0,3478,196923,64.3,25007
707,3895616.0,8406,76722,80.6,7182
708,4498485.0,2798,73605,64.2,29217
709,3585175.0,7532,128488,34.6,10794
710,4922454.0,9447,65055,79.2,6896
711,4840460.0,6791,92998,84.8,21567
712,4526830.0,8504,22125,49.7,2946
713,3509712.0,4463,66394,75.2,2378
714,4244775.0,156,124002,59.0,18220
715,3346218.0,2724,187883,90.5,22473
716,5058755.0,8206,48598,87.5,17437
717,4405825.0,192,53159,65.7,11367
718,5716864.0,2944,133564,77.0,4608
719,3423044.0,6764,108462,90.1,23591
720,5132251.0,1920,157922,63.7,11942
721,4867505.0,873,146423,51.3,10944
722,3198129.0,5964,160552,81.2,28887
723,2891407.0,4757,80782,45.0,10325
724,5162127.0,2048,33390,56.4,9560
725,4588109.0,7545,27675,88.9,9384
726,5152211.0,2188,44825,79.3,19217
727,2836237.0,1132,42435,57.5,29347
728,5325996.0,1210,189219,44.6,6083
729,3432207.0,6088,60321,54.2,9922
730,3278076.0,8141,181026,49.3,27025
731,3479364.0,4063,74340,42.0,13804
732,4919329.0,4883,73123,80.5,26885
733,4930293.0,8259,76278,47.1,727
734,4313979.0,1034,186108,60.9,14842
735,3207603.0,9773,191031,56.2,25242
736,5016683.0,2411,133813,96.8,22483
737,3351750.0,9163,59344,56.6,28178
738,4860002.0,3617,29455,35.4,509
739,3258730.0,8460,175982,36.1,22993
740,3589233.0,6385,52083,70.2,18965
741,3664467.0,3870,12189,70.8,24477
742,3065882.0,451,23904,58.5,29342
743,4924257.0,857,157040,59.4,10490
744,3515762.0,4945,34572,33.7,3710
745,3662666.0,7903,94026,65.1,22202
746,4679257.0,7297,66562,64.3,18200
747,3929843.0,1021,18382,40.2,15227
748,3996453.0,1296,145596,37.1,24044
749,4613963.0,3611,40400,38.4,10134
750,5041726.0,2904,80627,36.9,19408
751,2494697.0,7052,180435,71.5,5111
752,5568846.0,5282,18149,43.4,20677
753,4863521.0,4730,80333,47.1,22912
754,3718819.0,5384,46618,41.8,18446
755,3439141.0,7799,116050,95.1,21776
756,4319101.0,6803,29033,88.1,9786
757,4253725.0,6631,21413,45.7,21119
758,4567629.0,7128,103685,52.3,1825
759,4831967.0,8655,85196,44.3,10416
760,4332193.0,7914,134084,63.4,22798
761,2777167.0,9534,49913,31.3,2440
762,3777487.0,6716,131092,75.7,17733
763,3045412.0,7777,98149,65.6,1028
764,4260099.0,5528,28413,91.1,23409
765,2859402.0,7428,109064,41.2,5043
766,4028721.0,747,185289,84.7,20209
767,4577791.0,4536,71613,83.9,28745
768,5581527.0,2421,48354,38.6,8389
769,3397013.0,7457,139401,57.1,24844
770,4292687.0,6578,87720,41.6,2967
771,3247402.0,8620,98083,47.3,16625
772,4288630.0,4457,48156,47.9,17983
773,2861968.0,9189,179264,67.8,3436
774,4125883.0,1360,85819,58.0,23222
775,5125337.0,2124,51888,94.4,1277
776,2563144.0,2033,77077,38.6,22359
777,2996843.0,6882,114461,96.2,18972
778,4326086.0,2053,166370,45.7,28622
779,5241107.0,1254,199050,82.6,16386
780,3628011.0,4831,23588,53.0,26092
781,5121819.0,1197,112719,39.7,28185
782,4721548.0,250,30880,88.3,1368
783,3320512.0,9454,137097,51.0,13536
784,3517862.0,8171,197508,74.8,13075
785,2566273.0,1416,195350,68.5,8503
786,5686317.0,1594,144057,62.1,28542
787,4496265.0,9268,184229,63.7,14085
788,4220969.0,5338,114150,79.8,25535
789,3737464.0,3110,105462,36.0,29011
790,6030326.0,2995,36960,75.4,21407
791,3320738.0,7275,157664,90.9,16391
792,3972720.0,8737,35447,33.9,4134
793,3378706.0,4636,82840,39.6,26130
794,4383141.0,2512,162251,78.7,15504
795,2918624.0,6543,27317,59.7,25055
796,4199243.0,8876,178936,57.4,28938
797,4959410.0,2649,45250,39.3,11525
798,4818721.0,4785,85970,64.5,7731
799,4485324.0,9769,197895,38.6,12213
800,5049372.0,3299,36633,62.4,4337
801,4090825.0,1223,97926,81.9,12010
802,3211512.0,2601,152268,47.6,22128
803,3649280.0,2979,33501,62.7,8751
804,3922675.0,1550,14739,97.5,1999
805,3282276.0,738,100793,76.7,7988
806,5244028.0,1889,15976,87.2,16446
807,5036783.0,586,28968,58.2,6321
808,5386568.0,9516,134648,82.2,5204
809,3243919.0,3706,189954,32.8,6686
810,3230303.0,621,131269,38.4,6267
811,4764637.0,3766,87938,43.8,17191
812,4899916.0,7832,87832,57.3,17374
813,3018494.0,5519,174215,87.5,2220
814,4682559.0,1052,44714,53.5,19734
815,4473678.0,6809,65121,74.5,24360
816,4244469.0,1864,190409,78.2,18245
817,3806845.0,2824,19417,69.9,5715
818,4193318.0,4457,195709,54.3,25435
819,3120809.0,6435,193247,69.2,9437
820,2715093.0,9468,119394,53.3,1325
821,5185074.0,5287,198968,35.7,29044
822,2114878.0,4119,44327,97.5,21960
823,3936113.0,2434,172486,38.6,28501
824,4056723.0,457,82674,34.9,7259
825,4120353.0,6902,96038,89.7,25836
826,4862239.0,203,150729,50.5,1525
827,3329934.0,6729,32002,74.2,17639
828,3114505.0,8937,98727,52.4,2599
829,4750290.0,2552,77147,56.6,6555
830,3907683.0,2411,28592,47.8,6143
831,3572140.0,5892,24261,53.3,29821
832,3481645.0,387,39653,57.9,23272
833,2864912.0,6760,40416,79.0,17064
834,3505372.0,8140,101236,64.8,24183
835,4288156.0,9107,164798,94.2,8627
836,3312766.0,8326,21808,32.8,15453
837,5653083.0,7709,168889,64.2,19436
838,4080339.0,5987,63839,69.7,19701
839,4219154.0,2778,142209,92.6,4699
840,4431180.0,228,55110,33.3,25027
841,2049552.0,4035,48816,69.0,4608
842,4456965.0,6532,178238,88.0,15478
843,3375910.0,9172,89984,46.5,200
844,5564144.0,3780,79555,89.6,2312
845,2994118.0,7237,45217,31.3,4914
846,3978168.0,927,15103,79.8,19462
847,2947579.0,1532,132329,93.5,9483
848,5720350.0,7681,111603,74.7,8623
849,4345298.0,1483,121515,59.9,23901
850,4551741.0,506,124613,33.1,27871
851,2965324.0,5744,44605,92.6,15155
852,5367832.0,1097,37165,62.0,29462
853,3209200.0,7647,58088,32.0,10547
854,5384787.0,4951,141200,76.9,14747
855,3074047.0,309,17205,62.8,13835
856,3536174.0,9481,81078,38.5,29133
857,3134610.0,5605,115801,44.6,12236
858,4446194.0,9570,18110,34.4,12140
859,4247184.0,3037,26224,69.1,23508
860,2378447.0,5461,39350,72.3,10548
861,4352186.0,5512,134690,64.4,1807
862,4031281.0,9862,53082,85.6,28728
863,4112232.0,6026,129084,88.5,9417
864,4279019.0,1812,37903,71.9,17614
865,3567510.0,4792,76914,30.9,10886
866,4761908.0,2904,22755,77.3,21364
867,3053540.0,1649,86190,58.4,7565
868,3273793.0,5290,72067,68.5,2238
869,5452789.0,9810,32557,74.1,4058
870,4809810.0,660,160973,53.8,14659
871,3903797.0,2250,40419,92.4,15410
872,3727682.0,1343,132138,39.1,3355
873,4093486.0,2953,184921,75.7,18896
874,3387986.0,9634,37708,30.3,8233
875,2319010.0,3505,42862,92.9,13907
876,2612187.0,7021,83654,37.7,6696
877,4066457.0,4968,87142,36.5,10303
878,4286582.0,3991,70954,52.6,12168
879,2071388.0,4751,102141,55.4,20066
880,3148236.0,2856,59723,44.6,7919
881,3363468.0,5618,175256,69.8,14803
882,5219816.0,8179,162851,60.1,29527
883,3089996.0,2166,57708,32.3,1077
884,3193146.0,2165,58960,51.7,28943
885,4722508.0,4538,154122,85.1,23855
886,3710738.0,1974,133798,76.9,28964
887,4150566.0,9754,175222,79.3,13874
888,3010780.0,3984,58159,77.5,3840
889,2605664.0,9528,79284,51.1,14503
890,2649674.0,8795,6711,36.8,4953
891,5099976.0,307,110585,48.5,2780
892,4795198.0,6416,15965,86.6,10619
893,4445541.0,7044,81428,96.7,2555
894,3235165.0,6207,160041,63.6,6154
895,4755699.0,2886,110689,30.7,4181
896,2864657.0,8316,78917,39.5,8149
897,3776526.0,9352,95773,51.9,2739
898,5080147.0,331,164715,69.3,13874
899,2085769.0,2075,12469,35.1,3187
900,2880949.0,7376,128648,94.1,25881
901,3248549.0,5910,191930,54.8,4903
902,2200873.0,9168,103133,92.1,13550
903,3834603.0,3571,69780,83.1,26753
904,4146461.0,3065,63658,81.4,16498
905,3805376.0,9144,30906,71.3,1120
906,5199027.0,9584,38550,72.6,27506
907,4361728.0,4797,5806,73.4,5857
908,3759895.0,4871,40908,72.8,5816
909,2644095.0,7189,95680,67.7,17511
910,3572669.0,8728,104407,97.1,25357
911,4203783.0,6369,173918,79.8,19548
912,2958937.0,6454,38851,82.8,22115
913,4523316.0,9912,39815,89.3,13652
914,3921571.0,9288,199340,44.7,23476
915,4357298.0,8000,37524,35.7,25197
916,3995993.0,9567,65968,62.8,5183
917,3556387.0,6810,170137,65.0,9155
918,5643662.0,6914,55469,86.4,6894
919,5071607.0,580,43424,60.2,11118
920,3512795.0,9676,127448,68.8,24664
921,4509349.0,7128,84095,65.8,9869
922,3919136.0,7469,154049,32.6,6387
923,5126623.0,6823,32251,71.8,22679
924,5163386.0,409,57704,86.3,12690
925,3453758.0,5412,8526,40.7,16203
926,3220715.0,9309,96272,70.4,14546
927,3094923.0,4356,142238,70.4,6332
928,4176166.0,9664,77571,41.2,1298
929,4383214.0,3287,127003,38.4,18399
930,2958408.0,8860,199122,96.6,24776
931,2968554.0,7609,63899,56.8,23031
932,5067394.0,2690,178890,45.5,28087
933,6115216.0,1431,72410,41.7,28546
934,4344139.0,3684,110682,75.4,12251
935,3566965.0,3942,40962,71.4,20850
936,3189300.0,2907,142614,73.8,21666
937,2552595.0,7681,93484,36.0,22498
938,5824535.0,6174,161549,90.8,4494
939,3290138.0,2886,105608,56.5,11602
940,4292146.0,9178,167539,51.3,22749
941,3759866.0,6900,100665,61.4,1893
942,3901476.0,2702,44319,56.5,6015
943,4684149.0,3212,102864,88.7,3236
944,4242341.0,5783,66636,93.2,10042
945,2728137.0,6596,149309,50.6,9579
946,2883744.0,7599,69321,88.7,15240
947,2446965.0,7457,116737,83.1,930
948,5090417.0,1016,112861,93.3,15296
949,5561060.0,5733,165811,46.7,26111
950,4300651.0,277,119604,69.2,22095
951,4041765.0,2159,136898,48.7,2579
952,4029012.0,1806,55048,86.0,26217
953,3075578.0,3337,91828,30.4,29460
954,5377337.0,7432,92764,68.4,22136
955,3332255.0,2622,69234,53.1,21749
956,4012305.0,2810,164807,51.9,21673
957,4140933.0,6825,150016,73.9,2716
958,3446382.0,5733,50574,87.9,1925
959,3174289.0,4738,136482,71.4,4000
960,4591241.0,8215,6417,88.0,10909
961,3015550.0,9735,59697,48.0,5072
962,3884603.0,7546,144949,65.3,8877
963,2986233.0,8652,193702,60.6,2921
964,3165234.0,7713,29491,30.8,10954
965,3320437.0,5564,45168,67.9,27458
966,3824363.0,9530,193268,75.0,16813
967,3947099.0,7645,31300,70.3,2662
968,2761963.0,8391,70519,80.1,9776
969,3869711.0,136,105867,68.9,16057
970,4335872.0,5848,51059,34.5,1730
971,4196021.0,3989,79130,37.9,8287
972,5564096.0,2660,161583,70.6,26531
973,4416071.0,940,20504,48.7,8268
974,3299062.0,2945,195595,35.4,18406
975,2437026.0,8161,148891,59.2,14113
976,2776301.0,8858,95663,67.7,27164
977,3752455.0,5130,180142,52.4,10660
978,3202896.0,8415,20716,79.0,21884
979,3587637.0,7602,193610,73.8,5786
980,4687458.0,3499,134680,52.6,24037
981,3254625.0,3670,164762,81.3,26375
982,4611242.0,9402,163149,74.1,14973
983,3241083.0,5565,193397,73.3,23007
984,3049072.0,4005,9103,67.6,28777
985,4413201.0,2131,126723,30.8,28408
986,3474378.0,916,16177,77.4,2949
987,4203220.0,1441,18564,55.6,17598
988,4499312.0,4456,95667,94.1,20150
989,3890676.0,9984,166304,85.6,24827
990,4440334.0,1511,153699,70.0,18009
991,5246290.0,1208,57454,47.1,4208
992,4505310.0,5436,198419,43.9,17414
993,3385031.0,5398,152870,53.1,19876
994,3582388.0,8669,66878,62.4,17781
995,4045828.0,3979,128129,50.1,9158
996,2420058.0,8545,42780,65.0,9343
997,4784449.0,8095,192917,41.2,519
998,2754554.0,7074,187972,96.5,16178
999,4734476.0,4379,92629,37.3,2851
1000,4400756.0,2943,137805,93.4,2616
1001,3112379.0,3144,134967,92.1,13083
1002,3693715.0,8648,74237,65.7,13898
1003,5020340.0,2753,81338,79.3,777
1004,4808387.0,6296,76770,59.7,13678
1005,5071510.0,1417,28650,72.8,17808
1006,4738824.0,9113,115024,53.2,20122
1007,4326837.0,3958,58795,50.5,8340
1008,5761903.0,2917,92345,69.3,23671
1009,3062294.0,1096,38195,63.9,1776
1010,3399355.0,6629,182907,69.4,14677
1011,2951864.0,7818,161531,49.5,23688
1012,5181872.0,4111,132914,55.0,21743
1013,5119838.0,1147,113645,35.7,25090
1014,2831601.0,4118,9745,33.6,6527
1015,4917819.0,6682,127305,47.2,11929
1016,5677328.0,2018,11943,35.0,4205
1017,2677264.0,252,50638,37.1,17378
1018,4490690.0,5778,149559,85.3,26775
1019,5383598.0,2167,136497,32.6,18620
1020,2672588.0,6655,148746,74.8,19119
1021,4969616.0,4769,135051,48.5,2657
1022,3517842.0,2353,170979,89.3,18395
1023,5800964.0,9862,139176,63.0,11383
1024,5619455.0,2027,104315,50.8,15617
1025,5143202.0,9328,166836,65.2,27404
1026,4623457.0,4134,144168,56.0,26831
1027,4935699.0,6460,113357,68.4,14825
1028,4854372.0,4946,191192,37.8,16048
1029,3462961.0,6098,152424,97.8,7629
1030,5125712.0,1330,20049,58.9,2560
1031,2028709.0,4762,106602,53.7,2526
1032,3957398.0,8841,22841,78.3,28921
1033,3015997.0,8954,132470,54.7,28974
1034,2805993.0,6355,147268,86.7,27713
1035,2758805.0,9446,5915,60.9,2041
1036,4348874.0,4516,9978,78.9,20344
1037,3238928.0,2644,137030,37.3,15202
1038,5338713.0,4935,185252,87.5,26685
1039,2904113.0,7309,6494,80.0,19657
1040,3074306.0,4786,173902,44.4,16469
1041,3782353.0,4915,199217,39.9,27787
1042,4935164.0,1514,154476,51.5,9860
1043,3702050.0,549,158361,96.4,13312
1044,5105606.0,5434,185861,47.5,13223
1045,4614114.0,6392,62368,61.0,24248
1046,4539357.0,1589,162019,32.0,7037
1047,3907573.0,8248,144786,57.0,12674
1048,2376007.0,7278,128061,68.8,205
1049,4949601.0,612,166059,94.8,23468
1050,3277933.0,5090,51329,65.1,10952
1051,5196392.0,749,122724,85.7,17570
1052,4794568.0,1177,96836,67.2,21895
1053,5378336.0,2569,44452,32.8,7285
1054,4527431.0,7283,64156,51.4,25906
1055,5122048.0,1590,130232,69.1,20481
1056,3223949.0,6917,14378,94.6,7831
1057,4297061.0,5018,94179,88.4,27508
1058,4021367.0,7339,118415,45.5,28761
1059,4204788.0,1897,53468,45.0,19935
1060,4678762.0,1355,145874,43.7,27377
1061,5564700.0,1398,157475,92.7,22549
1062,5025821.0,3844,34878,88.0,3997
1063,4534612.0,6366,148342,82.7,19737
1064,3274356.0,2419,57565,56.7,16567
1065,3995893.0,1963,149246,64.3,19793
1066,4565020.0,6755,42883,61.6,11984
1067,3525594.0,3245,110898,47.2,27086
1068,2874601.0,4662,98162,64.3,9029
1069,3184133.0,8197,89173,32.1,16999
1070,3732528.0,1111,174562,39.0,9283
1071,3391180.0,5670,161630,90.3,13327
1072,2570799.0,8154,98120,81.1,28226
1073,2597919.0,1413,76493,58.8,28349
1074,3031568.0,552,155181,65.2,12102
1075,4966675.0,8988,156549,55.2,9243
1076,3669390.0,1833,158585,80.4,29354
1077,3362749.0,1663,72399,83.3,28773
1078,4097837.0,4663,74303,81.9,16034
1079,2569310.0,628,162337,79.1,5486
1080,4916605.0,7094,39089,43.9,11565
1081,4424945.0,334,161655,53.0,22350
1082,2789641.0,3058,128149,61.9,20308
1083,4388641.0,244,165728,52.5,28399
1084,5252594.0,9735,31654,81.3,15930
1085,5085470.0,9254,122329,52.4,3979
1086,3846382.0,6953,129537,39.4,22002
1087,4134709.0,1291,129451,57.1,26018
1088,2572417.0,3349,192135,96.6,5981
1089,5574207.0,3801,33470,45.4,11475
1090,2929119.0,9499,85159,71.6,20764
1091,4613347.0,908,50681,59.4,26383
1092,4706367.0,180,139699,34.8,27638
1093,4453400.0,328,40033,63.2,8784
1094,3269986.0,270,68996,77.7,12048
1095,3347617.0,8005,22843,64.9,15825
1096,3032284.0,430,8025,89.3,13211
1097,2652490.0,2178,177578,49.6,9812
1098,3256013.0,6255,105101,35.9,16721
1099,4558410.0,2979,96864,93.7,12315
1100,3662766.0,6992,139490,55.7,21689
1101,3334904.0,2011,163478,69.2,12662
1102,5064735.0,4007,187538,83.9,25735
1103,5107544.0,9490,137953,52.1,14709
1104,4427898.0,3831,61372,78.7,8501
1105,4882831.0,2018,15961,39.2,10736
1106,2812748.0,1364,191368,49.8,5077
1107,3948316.0,1821,61700,39.8,28699
1108,4765287.0,7798,168965,85.2,24583
1109,4887451.0,8012,131378,45.1,11000
1110,3477280.0,6990,127689,78.8,8124
1111,4767891.0,243,20982,94.1,10318
1112,3697391.0,4330,12105,65.9,15429
1113,3111815.0,1788,54250,66.7,19111
1114,3876168.0,7549,190793,61.4,4150
1115,4508328.0,7165,188564,52.2,27773
1116,4398983.0,9729,63493,62.3,13370
1117,2541009.0,2847,133366,71.0,16570
1118,4941630.0,3788,95204,97.0,12284
1119,2928452.0,2592,49574,93.8,7852
1120,3586182.0,525,176340,88.6,3771
1121,5564364.0,732,138487,90.5,27065
1122,5119131.0,2158,141403,61.8,23213
1123,4438672.0,6061,132301,74.7,22711
1124,4598638.0,6129,149210,90.9,10361
1125,4288062.0,2817,191684,56.7,24664
1126,3686952.0,8930,198844,95.4,25635
1127,3096104.0,2563,91278,58.3,17662
1128,3652503.0,9004,153398,70.9,11455
1129,3278285.0,8090,186842,78.3,22872
1130,3010931.0,4660,128040,94.6,16214
1131,3908090.0,3131,78372,46.6,29545
1132,4312322.0,3831,25473,80.7,3875
1133,2784846.0,2478,83152,65.4,27817
1134,2766038.0,1580,185533,48.3,13906
1135,5124149.0,5354,137582,82.8,25683
1136,2399844.0,3106,184539,67.6,11934
1137,4743670.0,3121,118312,74.9,15608
1138,3946537.0,6726,184959,52.0,21423
1139,3403565.0,7337,13427,62.7,19532
1140,4805093.0,1483,193921,72.0,20726
1141,4419407.0,4794,62995,57.5,17582
1142,3193417.0,9720,73844,43.5,4336
1143,4709518.0,6166,152310,95.4,18155
1144,4208415.0,6534,147420,64.8,29797
1145,3750578.0,6454,72644,79.9,7339
1146,5279447.0,9169,14498,58.0,9695
1147,4296824.0,2959,15721,54.1,3831
1148,4241347.0,3700,199496,57.7,25759
1149,5196823.0,5665,21502,57.8,10966
1150,5003804.0,603,191545,67.0,2811
1151,4251075.0,3460,21416,67.0,24613
1152,4869780.0,4434,165554,63.8,3455
1153,4231464.0,7251,52299,39.2,2067
1154,4335519.0,4149,46863,63.7,28239
1155,4771372.0,6425,25389,41.5,18996
1156,4986733.0,4166,191841,38.6,26812
1157,3015118.0,2030,78910,93.4,11974
1158,5081696.0,407,54830,71.1,19885
1159,4552001.0,8008,79667,74.8,1699
1160,2090405.0,6427,65404,57.3,4556
1161,5583415.0,8939,143438,91.8,22392
1162,3477975.0,6815,41351,73.4,3227
1163,3048495.0,4786,29147,82.3,25887
1164,4322092.0,2667,166907,55.1,5154
1165,2667544.0,2895,161702,95.3,4955
1166,5023948.0,8082,104824,85.8,10446
1167,5332246.0,7518,183814,88.1,26185
1168,4038750.0,7852,52912,41.7,14705
1169,2916809.0,3412,144095,48.4,7961
1170,2861444.0,5276,44389,49.4,28018
1171,4180872.0,5239,148043,48.4,20785
1172,5046442.0,7075,49403,88.2,21477
1173,4362525.0,3664,54610,32.2,12378
1174,3396638.0,5503,108852,35.2,20937
1175,4392137.0,1488,8427,48.6,15981
1176,3356111.0,7458,162122,43.6,7128
1177,4684423.0,1932,19016,45.8,14651
1178,2202434.0,3320,84156,84.3,19902
1179,4254890.0,8441,112540,68.3,20457
1180,4005828.0,1593,98349,30.4,4237
1181,5670575.0,2967,101994,59.2,1635
1182,3338150.0,3633,190234,57.7,18843
1183,3854685.0,9513,5815,37.7,5163
1184,4837012.0,2458,151776,76.0,21160
1185,2911001.0,7840,143544,77.7,2167
1186,4846520.0,3158,147620,79.0,1784
1187,4164638.0,1241,199835,79.5,28457
1188,2361270.0,4653,46972,30.0,27718
1189,4154761.0,8163,143438,94.9,8748
1190,5276817.0,346,172841,85.4,8858
1191,2716937.0,752,170072,91.5,15302
1192,4636222.0,4692,176310,31.1,8226
1193,3310086.0,3673,71885,93.5,29763
1194,4428946.0,6553,181680,85.1,19271
1195,3103776.0,2490,72554,86.9,4439
1196,5227658.0,9188,6406,36.3,12631
1197,5306601.0,8428,167608,80.2,23891
1198,4998025.0,7662,103034,95.3,6262
1199,4600657.0,1021,25773,76.1,6431
1200,3183555.0,2541,163853,68.8,21934
1201,4676027.0,4330,120293,94.3,20820
1202,2597838.0,7159,11173,60.1,19083
1203,3000699.0,552,130668,70.8,19986
1204,2975239.0,5743,174787,62.4,21945
1205,4613681.0,787,30878,93.4,2815
1206,4972167.0,5904,94179,35.2,20930
1207,4222894.0,304,67619,64.1,9546
1208,4193039.0,573,119742,76.7,14742
1209,3697569.0,1275,188075,83.8,12477
1210,5165286.0,146,150870,69.6,3534
1211,3261245.0,9064,73201,91.8,8348
